stuId,library,hospital,market,water,canteen,washer,other,academic_office,printing,bus,shower,labels
16848,7.88,0.0,14.1025,5.2583984375,5.09057285181,12.7,0.975,8.00952380952,0.74,3.99080188679,0.994186046512,0.0
16849,11.6769230769,0.0,6.12,4.09982800983,4.03517073171,1.63818181818,70.21,2.75,2.39375,4.09166666667,1.12464788732,0.0
16860,13.4727272727,0.0,6.575,3.4736802974,4.23742718447,1.88131147541,0.0,3.41636363636,0.31,3.34060606061,0.986956521739,0.0
16861,3.60625,0.0,5.05976744186,2.69865909091,4.61336898396,1.66,51.7,2.20705882353,1.08103448276,4.29094488189,1.38157894737,0.0
16866,3.35476190476,0.0,7.42166666667,3.58806646526,3.10554887218,2.88571428571,0.394117647059,2.3852,0.356666666667,2.0497260274,0.796,0.0
16867,6.06470588235,0.0,5.32767676768,2.31905017921,3.40371657754,1.64347826087,0.0,3.2,1.18103448276,3.25887878788,1.662109375,0.0
16870,10.2125,0.0,10.5833333333,1.9645210728,3.26128820961,2.58142857143,0.1,2.28714285714,0.794285714286,3.4003030303,1.632,0.0
16871,8.2,0.0,5.216,2.44625,4.37629213483,3.46153846154,0.0,3.975,0.71,4.09717391304,1.71878787879,0.0
16872,6.9005,0.0,10.6,2.44359516616,3.22761904762,2.27,0.725,1.126,1.025,2.91931372549,0.702063492063,0.0
16873,8.07142857143,0.0,7.75483870968,1.95288359788,3.64347394541,2.25259259259,0.0,4.55,6.315625,3.13620689655,2.05102040816,0.0
16874,8.4625,0.0,8.83913043478,2.22588039867,3.13453287197,0.371428571429,0.0,0.325,1.21126760563,3.94054347826,0.742857142857,0.0
16875,2.7,0.0,4.64166666667,1.89889400922,2.47882352941,1.37058823529,0.0,0.0,1.64814814815,4.12529761905,1.03666666667,2.0
16878,4.2679245283,0.0,6.14444444444,1.84294392523,3.40197037037,2.70909090909,0.0,2.525,0.65,3.67892857143,0.56064516129,0.0
16879,3.42542372881,0.0,5.03298701299,2.50562682216,3.60623015873,1.87307692308,0.0,3.70769230769,0.807575757576,3.95590443686,0.706931818182,0.0
16884,5.51428571429,0.0,8.74466019417,2.05865814696,5.76037151703,2.99392405063,0.0,9.375,3.0,3.71627906977,1.07477477477,0.0
16885,4.79808510638,0.0,8.32306930693,2.00864516129,5.22689030884,3.26535211268,0.0,11.0,5.86785714286,3.48484848485,0.473826086957,0.0
16886,6.38125,0.0,5.96444444444,1.98381048387,3.03272511848,3.225,0.9,3.15,3.5,2.3938,0.97725,0.0
16887,3.12142857143,0.0,6.19090909091,2.07042360061,3.34922720247,3.45,0.0,5.0,3.15,3.61262886598,0.973089430894,2.0
16890,9.8375,0.0,8.08421052632,3.03899456522,5.35346796657,2.21111111111,0.0,5.25,0.11,2.7635483871,0.691370967742,0.0
16891,5.80333333333,23.0,7.8243902439,2.14299785867,4.78452736318,3.38823529412,0.0,0.0,16.025,3.00934579439,1.26788732394,1.0
16898,12.7636363636,0.0,15.5363636364,1.73883248731,3.81779069767,1.69425,0.3,0.0,0.433333333333,3.52380952381,1.11333333333,0.0
16899,8.4,0.0,11.1283333333,2.86524324324,4.31420849421,2.835,0.0,7.0,3.925,4.65322580645,1.36875,0.0
16916,4.66666666667,0.0,12.9318181818,3.86455830389,4.54881152461,1.68341463415,2.0,0.766666666667,0.0,4.95516129032,0.893209302326,0.0
16917,7.76,0.0,5.91684210526,2.80740325866,4.15370212766,3.40909090909,0.0,0.0,2.63,3.83826366559,1.24667857143,2.0
16924,12.3,0.0,11.5203389831,2.98526992288,5.31061561562,0.98,0.0,15.0,5.5,3.42517647059,0.858679245283,0.0
16925,9.46153846154,0.0,8.35510204082,2.99043918919,5.09844444444,3.6,0.0,7.22857142857,7.82142857143,2.56632653061,0.630427350427,0.0
16928,10.97,0.0,11.1171428571,2.42966408269,3.75350877193,1.1,1.6,0.966666666667,0.0,3.55780487805,0.744597701149,0.0
16929,13.33,0.0,13.8942857143,1.91227488152,5.80112612613,3.6,0.0,0.0,10.5,3.23168316832,1.15348837209,0.0
16940,14.44,0.0,11.3225714286,3.87843220339,4.78607758621,2.671875,0.0,0.533333333333,3.0,5.72621621622,0.5968,0.0
16941,12.9822222222,0.0,10.8860869565,3.01,5.903183391,3.57391304348,0.0,0.0,5.325,3.81019157088,1.04111111111,0.0
16948,4.6355,0.0,5.77669902913,1.69945425361,4.01622929936,2.80464285714,0.0,1.73333333333,1.03333333333,2.64787878788,0.376129032258,0.0
16949,6.09375,0.0,5.96685393258,1.6381322314,3.51332977588,3.16863636364,0.0,3.925,3.6,3.31664383562,0.618282442748,0.0
16952,11.6607142857,0.0,10.4954545455,3.08396551724,4.4938030303,4.4125,0.636666666667,2.35714285714,0.1,3.38912280702,0.527532467532,0.0
16953,7.10606060606,0.0,10.209375,1.60158415842,4.82627516779,0.0,0.0,0.0,7.3375,3.67207207207,0.628298611111,0.0
16954,18.325,0.0,8.784,3.78785185185,4.21154054054,0.428,0.0,0.0,1.98333333333,3.915,1.53521126761,0.0
16955,8.19090909091,0.0,19.5230769231,2.3811299435,4.2494973545,2.37818181818,0.0,0.0,0.0,2.93888888889,1.31407407407,0.0
16958,10.2,0.0,6.67083333333,3.48949275362,3.38555555556,0.9375,0.4,0.0,0.6,3.78903225806,0.84696969697,0.0
16959,4.40235294118,0.0,8.309375,3.84466666667,3.09805464481,2.04,0.0,3.0,3.24285714286,5.86590909091,0.934782608696,0.0
16962,12.9,0.0,6.18541666667,2.97604240283,4.5279930192,3.1,10.0,9.83333333333,0.957142857143,4.26579710145,1.04361702128,0.0
16963,3.98888888889,0.0,6.69811320755,1.47145038168,3.75164819945,2.454,15.0,4.7,4.3875,3.88892405063,1.38198198198,0.0
16964,11.1333333333,0.0,8.61166666667,2.5025,4.9167653277,3.08684210526,0.0,8.94444444444,0.76,3.88207317073,0.9896,0.0
16965,7.825,0.0,7.00135135135,2.46320930233,3.68102974828,3.1704,0.0,0.0,2.5125,4.87228915663,1.77372262774,0.0
16972,5.11538461538,0.0,7.5064,2.06895348837,4.72681222707,2.20432432432,0.0,6.1,0.0,3.03738636364,0.882941176471,0.0
16973,3.66111111111,0.0,5.68661016949,1.72618483412,4.40866910867,3.00363636364,0.0,4.175,2.63571428571,4.21844660194,0.918622754491,0.0
16974,9.54666666667,0.0,7.97458333333,3.4478680203,4.58368589744,2.5584,0.0,6.22222222222,3.28888888889,2.28458333333,0.778510638298,0.0
16975,10.6545454545,0.0,12.6728813559,2.92290322581,4.63668699187,2.59902439024,0.0,5.5,16.5,6.83642857143,0.738010752688,0.0
16978,15.7071428571,0.0,10.3130434783,2.37193621868,4.04851444292,2.05944827586,0.0,5.46,4.5,2.6995,0.733726027397,0.0
16979,7.47058823529,0.0,8.40393939394,2.16487850467,3.74105263158,2.59882352941,0.0,0.0,6.275,3.876,0.821144578313,0.0
16980,15.14,0.0,7.08620689655,0.735351111111,2.34546189376,1.88266666667,20.0,1.14444444444,1.8625,2.36295652174,0.536116071429,0.0
16981,5.62413793103,0.0,5.52463768116,1.21505730659,3.28578947368,3.48,0.0,5.0,2.13636363636,2.4887654321,0.650438247012,3.0
16992,11.7333333333,0.0,8.17319148936,1.97766721044,3.09456416465,1.40142857143,0.0,1.4,2.21857142857,2.64552238806,1.33441666667,0.0
16993,6.26,0.0,9.03,1.40635036496,4.61245253165,2.42,0.0,5.6,4.18,3.78097560976,1.90391304348,3.0
16994,7.55857142857,0.0,8.24109589041,2.54670480549,3.57345656192,1.99333333333,0.0,5.5,3.1,3.0337704918,1.05462121212,0.0
16995,7.33608695652,0.0,5.3362745098,1.98580745342,2.9941147541,2.45294117647,0.0,4.4,0.975,2.64923076923,0.945238095238,1.0
16996,14.64,0.0,7.89176829268,2.53230612245,4.32877022654,2.33103448276,0.0,4.015,4.5,3.1425,0.67264,0.0
16997,7.35454545455,0.0,6.83465346535,1.70566371681,3.83519287834,3.525,0.0,0.0,3.92727272727,2.93429752066,0.727716535433,0.0
17006,18.05,0.0,13.1392063492,2.3143768997,4.02528756957,3.1,1.95,6.775,3.0,3.83196078431,1.3704296875,0.0
17007,16.5864285714,0.0,10.1167938931,2.51607692308,5.66516245487,3.17857142857,0.0,0.0,2.29444444444,3.58933333333,1.39856557377,0.0
17026,9.55454545455,0.0,6.97210526316,2.30511278195,3.90197722567,1.10457142857,0.4,2.375,0.35,2.48897435897,1.21907488987,0.0
17027,7.90952380952,0.0,7.1924,2.80019480519,4.01521226415,2.15454545455,0.0,0.0,2.32272727273,3.20661157025,0.998,0.0
17034,17.319047619,0.0,8.64680851064,1.97985590778,6.00372204473,3.10941176471,0.0,15.3,0.0,4.82630434783,2.18303149606,0.0
17035,12.075,0.0,10.5102040816,1.99268041237,7.18483558994,3.54,0.0,6.1,10.9684210526,3.732,3.03679715302,0.0
17038,16.9955555556,0.0,13.696969697,2.69141274238,4.46239530988,3.05384615385,0.0,0.3,0.0,4.19160714286,0.741264367816,0.0
17039,9.53333333333,0.0,11.8787234043,3.14666666667,5.33170283806,3.3,0.0,5.5,10.7041666667,4.775,1.24181818182,0.0
17044,8.57142857143,0.0,9.72115384615,3.24670765027,3.94144688645,2.64387096774,0.0,9.82,0.0,3.62,0.861003134796,0.0
17045,13.0434782609,0.0,13.7247058824,3.06160583942,4.49673311185,3.55555555556,0.0,8.52,9.540625,3.60849056604,1.74080536913,0.0
17048,4.41923076923,0.0,6.06818181818,2.10384305835,3.25924786325,3.09583333333,0.0,0.0,0.0,2.95862068966,0.507798165138,0.0
17049,6.48965517241,36.5,10.531,1.58293577982,4.73860182371,3.53333333333,0.0,0.0,4.875,2.81044776119,0.792608695652,2.0
17056,5.88571428571,0.0,7.42428571429,2.74029885057,3.87691099476,2.67304347826,4.0,3.35,0.45,4.07311111111,0.638827160494,0.0
17057,7.65371428571,0.0,7.94040983607,1.64696269982,4.87101010101,3.45,0.0,0.0,1.6625,4.47434210526,0.585886075949,3.0
17062,15.1333333333,0.0,11.9327586207,2.4387745098,4.86411032028,0.856417910448,0.0,9.2,0.0,2.62394736842,0.60875,0.0
17063,14.7833333333,0.0,14.26,2.66938223938,5.29090024331,1.22028169014,0.0,9.1,3.4375,3.55,0.945043859649,0.0
17064,11.7,0.0,17.5980769231,2.46953271028,4.21246823956,0.32,0.0,2.7,0.0,2.42019607843,0.647256637168,0.0
17065,14.86875,0.0,12.9565217391,3.04809322034,5.39871345029,0.0,0.0,0.0,1.425,3.39602649007,5.7625,2.0
17070,12.9666666667,0.0,15.2007692308,1.82791147994,3.92537940379,2.17777777778,0.0,0.233333333333,1.8075,3.76594594595,0.534411764706,0.0
17071,5.3125,0.0,6.66661290323,1.69639344262,5.07500927644,3.4,0.0,0.0,5.04,4.38993975904,2.45504347826,3.0
17086,7.3325,0.0,12.2145833333,2.23589632829,3.66948091603,2.10653846154,0.0,0.6,3.5,3.53943661972,0.758333333333,0.0
17087,6.275,0.0,7.96781609195,2.26254794521,4.70097785978,3.625,0.0,6.6,5.60454545455,3.1,1.00165289256,0.0
17102,7.53220338983,0.0,10.3533333333,1.6623442623,4.21626506024,2.76242424242,0.0,0.65,0.0,3.26113402062,0.571868131868,0.0
17103,3.9320754717,0.0,6.40612244898,1.95535014006,5.02542538354,3.6,0.0,6.0,7.44166666667,5.00871559633,0.870617283951,0.0
17106,5.241,0.0,14.1423728814,3.71417218543,4.9996701847,2.88733333333,0.0,10.23,5.5,3.83785046729,0.789402985075,0.0
17107,8.23947368421,0.0,8.40471698113,2.03266891892,5.22385772914,3.25548387097,0.0,10.9933333333,3.61206896552,3.72785714286,1.4021875,0.0
17116,4.37222222222,0.0,5.19880952381,1.46265927978,3.15606260297,1.86317460317,0.0,1.0,0.0,2.87614285714,0.79850877193,0.0
17117,7.12,0.0,5.33846153846,1.65996086106,2.66401449275,2.88857142857,0.0,6.025,0.45,2.578359375,1.05860465116,0.0
17122,4.43703703704,0.0,9.15483870968,4.3718699187,4.45983967936,2.1459375,0.0,0.6,4.5,2.59022988506,0.632992957746,0.0
17123,7.95263157895,0.0,9.8953164557,2.4216374269,4.45509191176,2.86333333333,0.0,3.86666666667,3.02,3.9461038961,0.954324324324,0.0
17128,7.61428571429,0.0,16.4823529412,1.67984555985,4.18116129032,2.77611111111,0.0,0.9,1.18333333333,3.86196319018,0.96347826087,0.0
17129,5.3,0.0,6.82222222222,1.42053435115,3.20674825175,1.21714285714,0.0,0.0,2.175,2.8645,0.804032258065,0.0
17140,4.74285714286,0.0,6.05185185185,3.90396226415,4.9691416309,3.23793103448,0.0,5.43333333333,1.1,2.615,1.43496124031,0.0
17141,4.02777777778,0.0,7.20769230769,3.51148760331,4.40943609023,3.58867924528,0.0,0.0,10.3,2.61038961039,1.30930232558,0.0
17148,9.61333333333,0.0,14.0653465347,2.63697841727,3.65704347826,3.46,0.0,4.89285714286,0.711111111111,1.73445544554,0.82628959276,0.0
17149,12.9428571429,0.0,12.9386885246,3.14040677966,5.17655274889,3.06617647059,0.0,7.8,4.06111111111,3.93888888889,1.34682051282,0.0
17150,11.6153846154,0.0,11.776,4.29459330144,4.42805860806,3.6,0.0,0.1,2.0325,4.53620689655,1.016,0.0
17151,12.1786666667,0.0,6.64285714286,2.50591044776,5.06349693252,3.6,0.0,0.0,0.74,4.47797833935,2.74,0.0
17164,8.6375,0.0,4.94032258065,2.43778021978,3.83040145985,3.49705882353,0.0,6.66666666667,0.44,3.2803030303,0.942094594595,0.0
17165,6.18,0.0,4.61176470588,2.64666666667,3.52237380628,3.6,0.0,7.0,6.25,4.01,1.74651162791,1.0
17168,10.0,0.0,16.8035294118,3.63227979275,3.23250623441,2.80071428571,0.0,3.02,0.34,3.25,2.09638297872,0.0
17169,13.0333333333,0.0,11.9591397849,3.00625688073,4.72447004608,2.50153846154,0.0,10.3,2.4,5.24172413793,1.84071428571,1.0
17178,6.54137931034,0.0,14.2928571429,2.89872262774,4.79597435897,3.2275,0.0,3.93333333333,0.8,2.56326530612,1.02871287129,0.0
17179,8.81666666667,15.0,11.505,2.56305263158,5.19888888889,3.6,0.0,0.0,19.8,3.50204081633,1.24492753623,0.0
17180,6.07643678161,0.0,13.8145833333,1.16912181303,4.86567179487,3.44204081633,0.0,1.875,1.51666666667,4.18557692308,1.55435555556,0.0
17181,10.2296,0.0,16.0957142857,1.20108474576,6.16645320197,3.36967741935,0.0,0.0,2.6813559322,5.42031746032,1.74128440367,0.0
17190,14.1166666667,0.0,10.2733333333,2.52505639098,4.91983022071,2.72909090909,0.0,24.3066666667,2.19655172414,3.75,2.54608695652,0.0
17191,8.87954545455,7.5,13.9085714286,3.4325748503,5.32525672372,2.41642105263,0.0,5.8,4.37916666667,3.44523809524,2.74227642276,0.0
17204,6.91428571429,0.0,4.9119047619,2.32295454545,2.73973451327,1.2825,0.0,0.47,1.35625,2.23575757576,1.00287671233,0.0
17205,3.8,0.0,5.32655555556,2.33684813754,3.53924187726,1.93090909091,0.0,9.4,2.1,2.80134146341,0.756231884058,2.0
17208,10.1583333333,0.0,6.73936170213,4.66981220657,4.87105785124,3.11263157895,0.0,0.52,0.6,4.15268817204,0.914150943396,0.0
17209,7.41538461538,0.0,9.45288135593,4.06016216216,5.6461461794,3.6,0.0,6.75,5.53636363636,3.40491304348,2.0320754717,1.0
17210,12.5571875,0.0,13.7341463415,3.84721774194,4.8160916442,2.72862745098,0.0,0.6,2.8,3.89303571429,1.10748031496,0.0
17211,17.0733333333,0.0,13.8061403509,4.04167123288,5.70948356808,3.12,0.0,5.0,7.03,4.1153515625,1.90295238095,0.0
17220,10.2,0.0,9.23214285714,1.12129719264,3.44439324117,2.7075,0.0,0.4,1.0,2.9525,1.04709302326,0.0
17221,12.8625,0.0,11.0398360656,1.10836448598,3.88511811024,3.6,0.0,1.5,1.94,3.57413265306,1.33185185185,0.0
17236,11.2294117647,0.0,6.3925,2.55201709402,3.61828148148,4.93333333333,0.0,0.4,1.67,4.11105263158,0.892753623188,0.0
17237,5.76875,0.0,7.34735632184,2.56296907216,4.47004728132,0.0,0.0,14.1,2.29166666667,3.71381578947,1.13725146199,0.0
17240,7.2619047619,0.0,7.65,2.1894214876,3.43538310413,2.85238095238,1.03333333333,0.0,0.9,3.33925925926,0.810638297872,0.0
17241,4.8,0.0,7.90172413793,1.60326315789,4.06073972603,2.48516129032,0.0,6.0,4.87142857143,2.75,0.932,0.0
17244,5.9578125,0.0,13.1808,2.09680672269,3.71608087092,2.868,0.0,1.35,1.9,1.95204545455,1.18805970149,0.0
17245,6.38571428571,0.0,9.98672131148,3.00028070175,4.80934782609,3.6,0.0,7.5,4.0,3.92513513514,1.6,0.0
17248,7.71071428571,0.0,9.49019607843,1.7335770235,3.77832061069,2.13163636364,0.0,12.7333333333,0.841176470588,2.89012987013,1.05123966942,0.0
17249,7.86153846154,0.0,10.1406451613,2.02745283019,3.43308411215,3.01909090909,0.0,12.3333333333,6.91923076923,1.83421052632,1.12393162393,0.0
17252,8.18076923077,0.0,9.99696969697,2.35282679739,3.8560298103,2.32125,0.0,0.4,0.442857142857,2.79028985507,0.560869565217,0.0
17253,6.78939393939,0.0,8.30097087379,2.00262917933,5.10676789588,2.69142857143,0.0,15.0,3.57333333333,3.98325123153,0.924551724138,0.0
17258,6.9974025974,0.0,12.4785714286,1.75756476684,4.32233840304,3.6,0.0,0.4,1.18,4.96152,1.69573459716,0.0
17259,7.11304347826,0.0,15.2411764706,3.41792307692,4.82401980198,3.6,0.0,0.0,1.075,1.27777777778,0.627631578947,0.0
17270,13.45,0.0,14.632,2.67423913043,3.81236363636,3.07142857143,0.0,0.775,0.8125,3.29213333333,0.898343558282,0.0
17271,9.53238095238,0.0,6.90909090909,2.45245954693,3.36817174515,3.6,0.0,20.0,4.17142857143,3.88679245283,1.4606557377,3.0
17272,7.49090909091,0.0,8.36764705882,2.24315457413,4.30835699797,3.6,0.0,1.20666666667,0.89,2.54310344828,0.890163934426,0.0
17273,21.4796153846,0.0,12.178,1.81808383234,5.00454873646,3.6,0.0,15.6666666667,9.4,2.69677419355,0.636804123711,0.0
17274,6.20416666667,0.0,7.30428571429,2.83179487179,3.97924418605,3.22421052632,0.0,0.0,0.876,3.48959459459,1.46166666667,0.0
17275,8.92857142857,0.0,8.15311111111,3.05658536585,4.6331598513,3.6,0.0,9.0,0.6,3.87394736842,1.17239130435,0.0
17278,6.3,0.0,4.86739130435,3.2848989899,4.99024340771,2.79789473684,0.0,0.425,1.35,4.34622222222,0.582894736842,0.0
17279,10.4,0.0,7.1,3.90203389831,5.09197969543,3.09882352941,0.0,0.0,6.05,4.48104477612,1.17058823529,0.0
17290,10.4,0.0,8.9,2.80831578947,6.60934210526,0.0,0.0,0.65,0.0,2.6696875,0.619736842105,0.0
17291,0.0,0.0,11.555,3.66741935484,5.3761682243,3.26181818182,0.0,0.0,0.9,3.66,0.732941176471,0.0
17300,17.675,0.0,12.1867346939,0.942322097378,3.85345643939,1.5641025641,0.57,0.0,1.08666666667,3.09082191781,1.23778761062,0.0
17301,10.3817647059,0.0,10.8634328358,1.31236097561,3.96095785441,2.11714285714,0.0,5.5,5.26428571429,4.67884615385,1.055,0.0
17312,23.3,0.0,10.6836734694,3.92007462687,4.64046808511,2.96526315789,0.0,0.7,0.5,4.3,1.46762589928,0.0
17313,20.0111111111,0.0,9.68292682927,3.43303797468,4.08039215686,2.435625,0.0,5.0,4.46666666667,1.69423076923,1.32239316239,0.0
17314,5.88461538462,0.0,6.28,1.84511029412,3.57978886756,0.0,0.0,0.0,0.0,3.546,0.561538461538,0.0
17315,11.4,0.0,6.14773584906,3.46166315789,3.73850574713,3.12666666667,0.0,2.9,0.7,4.11075949367,0.878321167883,0.0
17318,7.5,0.0,10.6086206897,5.17092105263,5.88985611511,3.6,0.0,0.0,1.84545454545,4.14869565217,0.647457627119,0.0
17319,5.17692307692,0.0,8.80303030303,4.06049382716,6.35861445783,1.752,0.0,6.5,5.0,4.22857142857,2.65,1.0
17332,6.34536231884,0.0,10.4645283019,3.36468085106,3.94363411619,2.63333333333,0.0,6.0,1.35833333333,2.8172,0.779824561404,0.0
17333,8.22588235294,0.0,11.7146666667,3.36849315068,4.584,3.21804878049,0.0,4.66,3.14375,4.26478873239,1.83714285714,0.0
17334,6.072,0.0,10.9023809524,3.3030458221,3.68701086957,3.6,0.2,0.6,1.29166666667,4.42323529412,0.65,0.0
17335,6.833,0.0,7.29172839506,2.43622911695,4.77669662921,3.6,0.0,7.45,3.93214285714,4.42,1.61722222222,0.0
17338,4.15348837209,0.0,7.85487603306,1.82350800582,3.35206827309,3.6,0.0,0.45,2.49,3.05846153846,0.694676806084,0.0
17339,3.93454545455,0.0,6.91031578947,1.45635294118,4.43905730129,3.6,0.0,5.40869565217,4.22368421053,4.08489208633,1.32795698925,0.0
17354,5.48954545455,0.0,7.55069444444,2.19946182728,3.00971334068,3.06481481481,1.5,0.0,0.644444444444,2.57115384615,0.779914529915,0.0
17355,4.07777777778,0.0,5.48896907216,2.65404494382,3.66055970149,2.69333333333,0.0,11.8,3.45,2.97673170732,1.74324324324,3.0
17366,12.3545454545,0.0,7.41463414634,1.78812316716,5.14317808219,3.6265625,0.01,10.0,1.14761904762,2.4375862069,1.64845360825,0.0
17367,7.7,0.0,9.98222222222,1.26185819071,3.71761252446,3.02057142857,15.0,10.25,7.54166666667,2.22962962963,1.35991561181,0.0
17380,13.15,0.0,6.43333333333,2.50359649123,4.93843373494,0.0,0.0,0.96,0.7,2.56657142857,1.02446043165,0.0
17381,5.63333333333,0.0,5.99272727273,2.2468359375,5.10929098966,3.6,0.0,2.0,8.31724137931,3.51923076923,1.0170212766,0.0
17382,12.1166666667,0.0,6.63488372093,2.45545994065,4.24392070485,3.6,0.0,3.07307692308,0.81,3.46153846154,0.893434343434,0.0
17383,6.6775,0.0,5.68235294118,1.94618421053,4.54690958165,3.6,0.0,6.0,7.35689655172,4.02335820896,1.14175824176,2.0
17390,4.79,0.0,4.63821917808,1.55511988717,3.60140328698,1.93853658537,12.5,0.722222222222,1.08571428571,2.64828947368,1.08871657754,0.0
17391,5.82368421053,0.0,4.90711340206,1.72016806723,3.88147008547,3.03642857143,0.0,5.32857142857,1.40357142857,2.70833333333,1.28220858896,0.0
17392,5.845,0.0,9.5904109589,2.8369047619,4.4825990099,3.78222222222,0.0,6.5,0.5875,2.01106666667,1.1186440678,0.0
17393,8.61162162162,0.0,5.77596153846,4.843625,4.493,3.6,17.5,0.0,6.41666666667,3.58723404255,1.24576271186,1.0
17394,3.47272727273,0.0,6.75333333333,2.27536842105,3.99071661238,4.44285714286,0.0,4.695,1.03333333333,2.13657342657,0.559292035398,0.0
17395,8.51590909091,0.0,7.56111111111,2.64963855422,5.00154525386,3.6,20.0,9.33333333333,4.71,3.77369942197,0.923533834586,2.0
17402,7.75666666667,0.0,6.9312195122,2.85341176471,4.68018348624,2.64967741935,0.0,8.20833333333,0.4,2.34101449275,1.90810810811,0.0
17403,15.5181818182,0.0,13.048,2.75933333333,5.68380952381,2.4624,0.0,5.5,5.46,1.60759493671,1.85,0.0
17408,2.825,0.0,10.1701754386,2.30485714286,4.91085539715,2.35169811321,0.0,6.5,0.866666666667,4.26981132075,1.39122807018,0.0
17409,12.2,0.0,13.8,2.55379120879,5.21501597444,3.508,0.0,7.4,10.1590909091,2.96773809524,1.04842105263,0.0
17410,7.16428571429,0.0,4.26666666667,1.08372611465,3.14180094787,2.59615384615,0.4,0.955555555556,0.457142857143,2.41876106195,0.548854961832,0.0
17411,7.06764705882,0.0,7.11826923077,2.31632218845,4.71736702128,2.42727272727,0.0,11.0,8.4625,2.62093023256,0.57375,0.0
17412,12.7833333333,0.0,12.3714529915,2.12108247423,4.77367013373,3.08153846154,0.0,9.0,0.733333333333,4.48407643312,1.28333333333,0.0
17413,9.01948051948,0.0,12.6505263158,2.15486352357,4.88111310592,2.134,0.0,10.25,10.24,3.1329787234,1.219,0.0
17416,6.10208333333,0.0,9.3378313253,2.15084033613,4.21185344828,3.84677966102,0.3,0.0,0.589473684211,2.92781609195,0.825477707006,0.0
17417,5.76177777778,0.0,12.2195121951,1.98404605263,3.62895678092,3.43384615385,0.0,10.0,8.57,2.46557377049,0.991240875912,0.0
17422,4.721875,0.0,6.06153846154,0.80412568306,3.29716253444,3.585,1.84333333333,3.5,1.19523809524,2.36088888889,1.31391304348,0.0
17423,7.31571428571,0.0,8.63,2.07507563025,2.80183823529,1.364,15.0,6.0,5.21,2.35243902439,1.34857142857,0.0
17424,6.42619047619,0.0,7.91262295082,2.44730337079,4.09746641075,3.92142857143,0.0,0.0,0.552941176471,3.01063636364,0.979527559055,0.0
17425,6.71346153846,0.0,8.53636363636,2.63879003559,3.90453551913,3.35294117647,15.0,11.0,3.68333333333,1.92697368421,0.81954887218,0.0
17428,7.79846153846,0.0,10.5419354839,2.66829268293,4.48780096308,3.30461538462,0.0,1.21666666667,0.45,4.28852459016,1.01228070175,0.0
17429,8.77071428571,0.0,8.71463414634,3.49828502415,6.3009495549,3.6,0.0,5.5,2.68541666667,5.82375661376,1.75283018868,0.0
17432,4.04705882353,0.0,5.714,2.99660633484,3.4331897712,3.6,20.0,1.13,1.02222222222,2.76802816901,0.786666666667,0.0
17433,5.70227272727,0.0,4.15338709677,2.53710526316,4.48102908277,3.6,0.0,15.0,8.73392857143,3.40754716981,1.70993377483,0.0
17434,4.925,0.0,7.55348837209,2.02242424242,3.59292284866,3.46956521739,0.0,1.9,2.3,2.1125862069,0.967647058824,0.0
17435,4.17210300429,0.0,4.77608695652,2.91031400966,4.00354330709,3.6,0.0,3.33333333333,9.905,2.88068181818,1.61095890411,0.0
17436,14.96,0.0,10.1315789474,3.82679525223,4.00317232376,3.6,20.0,2.31666666667,1.02,2.96455696203,1.14117647059,0.0
17437,7.21724137931,0.0,6.5385,3.09516795866,4.81570342205,3.6,0.0,15.0,2.23076923077,3.96029411765,1.315,0.0
17456,9.26666666667,0.0,9.21147540984,2.15940639269,3.95944630872,1.28769230769,0.0,0.383333333333,0.477777777778,2.74964912281,0.810344827586,0.0
17457,6.71333333333,0.0,7.68774647887,2.99455801105,4.16590425532,1.53272727273,0.0,6.0,4.64666666667,4.30227272727,1.08864864865,0.0
17460,8.26222222222,0.0,9.84,2.09060311284,4.49764483627,2.9955,0.0,2.3,1.78571428571,2.66507462687,1.83392523364,0.0
17461,9.68888888889,0.0,10.9715510204,3.58586956522,5.66405405405,2.55157894737,0.0,7.54,4.23333333333,2.21558441558,1.69146153846,0.0
17474,5.56571428571,0.0,9.68191489362,2.77968421053,3.80882903981,2.87878787879,1.0,5.5,0.521052631579,3.01025641026,0.74954954955,0.0
17475,8.303125,0.0,6.91944444444,2.28519031142,3.62118721461,2.84142857143,0.0,0.0,0.433333333333,1.77580645161,0.974596774194,0.0
17484,4.975,0.0,7.53448275862,1.51302083333,3.49511673152,2.41,0.5,11.0,0.861538461538,4.02151162791,0.955128205128,0.0
17485,3.31714285714,0.0,5.40475409836,0.711140939597,3.69068601583,3.6,0.0,0.0,5.94166666667,4.2698630137,0.837254901961,0.0
17486,5.78163265306,0.0,9.31449275362,3.07803108808,4.14445151033,1.8378125,0.0,1.63333333333,1.165,3.07734177215,1.22526785714,0.0
17487,5.19160839161,0.0,7.5597029703,2.79018315018,4.11005836576,2.06651162791,0.0,3.15,1.35714285714,4.25661375661,1.35714285714,0.0
17488,1.65714285714,0.0,10.72,1.37470308789,2.9761980198,0.0,0.025,0.75,1.63076923077,1.88421052632,0.764,0.0
17489,6.08636363636,0.0,4.17923076923,2.06887323944,4.26472027972,1.22,0.0,0.0,3.86,4.45625,1.59411764706,0.0
17494,14.525625,0.0,11.5802469136,0.854117647059,2.56165329053,3.6,2.1,0.0,0.0,3.01855072464,1.68,0.0
