stuId,library,hospital,market,water,canteen,washer,other,academic_office,printing,bus,shower,ifBorrowed,numOfBorrowed,DormtimesPerDay,DormtotalDays,DormweekendTimes,librarytotalDays,libraryweekendTimes,librarytotalcol_nameTimes,ranks,labels
16676.0,821.2,0.0,2297.2,14885.68,24808.08,1958.64,0.0,180.0,310.4,2058.72,797.2,1.0,13.0,3.18,87.0,52.0,37.0,20.0,62.0,0.198097601323,0.0
16677.0,1052.36,0.0,5319.2,5050.92,24083.16,1224.0,0.0,88.0,85.2,1601.6,1068.0,1.0,4.0,3.87,47.0,45.0,34.0,25.0,95.0,0.198511166253,0.0
16680.0,2566.8,0.0,2630.4,8418.84,18910.84,813.6,0.0,156.0,52.8,750.0,1650.76,1.0,6.0,3.32,92.0,58.0,63.0,32.0,113.0,0.199751861042,0.0
16681.0,3022.4,0.0,7646.4,11805.0,22825.32,928.8,0.0,0.0,70.8,6398.0,1026.4,1.0,36.0,4.2,71.0,58.0,70.0,45.0,183.0,0.200165425972,0.0
16688.0,1646.4,0.0,3639.44,5927.6,19003.52,1051.2,0.0,0.0,0.0,821.4,775.32,1.0,23.0,2.94,94.0,39.0,58.0,28.0,87.0,0.20306038048,0.0
16689.0,3726.0,0.0,7341.84,8318.88,17325.36,1152.96,0.0,112.0,86.2,3892.0,912.8,1.0,4.0,2.24,49.0,28.0,43.0,27.0,120.0,0.203473945409,2.0
16702.0,1751.6,0.0,3065.6,6962.96,17002.8,484.0,0.0,44.0,161.6,4740.44,1303.6,1.0,22.0,2.79,80.0,50.0,46.0,26.0,65.0,0.208850289495,0.0
16703.0,1088.8,0.0,2740.8,4892.84,18013.32,161.28,0.0,220.0,102.0,801.2,1364.4,1.0,4.0,2.83,81.0,54.0,47.0,28.0,107.0,0.209263854425,0.0
16710.0,710.4,0.0,2646.4,7734.6,19171.28,0.0,0.0,505.68,4.8,1164.0,244.8,1.0,33.0,2.16,89.0,69.0,58.0,28.0,93.0,0.212158808933,0.0
16711.0,818.4,0.0,4104.4,6261.56,22061.44,43.2,0.0,44.0,755.2,6223.6,485.6,1.0,16.0,2.98,104.0,75.0,17.0,21.0,46.0,0.212572373863,3.0
16714.0,2910.4,0.0,6112.8,6569.2,20282.24,1328.4,0.0,0.0,39.6,676.56,726.8,1.0,21.0,1.86,77.0,24.0,100.0,81.0,220.0,0.213813068652,0.0
16715.0,3502.8,4.0,6617.04,12635.56,16371.24,1396.8,0.0,24.0,81.4,5668.4,1080.4,1.0,17.0,3.73,77.0,64.0,113.0,143.0,398.0,0.214226633581,0.0
16718.0,2214.0,0.0,4540.8,7698.52,19133.76,151.2,0.32,60.0,40.8,439.28,167.6,1.0,38.0,2.91,98.0,63.0,80.0,69.0,212.0,0.215467328371,0.0
16719.0,2552.08,0.0,5873.2,9112.16,20947.04,129.6,120.0,232.8,197.2,7192.44,557.2,1.0,37.0,2.91,87.0,62.0,59.0,52.0,184.0,0.2158808933,3.0
16720.0,3194.4,0.0,10600.4,9186.24,23886.96,1080.96,0.0,72.0,2.4,384.32,634.8,1.0,34.0,1.83,54.0,19.0,40.0,16.0,57.0,0.21629445823,0.0
16721.0,3239.2,0.0,10162.0,12359.32,14518.36,1843.2,0.0,304.4,93.0,4114.0,1077.2,1.0,38.0,2.55,87.0,66.0,29.0,25.0,74.0,0.21670802316,0.0
16732.0,442.0,0.0,3161.68,5746.6,25010.6,590.4,0.0,0.0,31.4,782.68,955.6,1.0,20.0,3.19,97.0,74.0,10.0,11.0,19.0,0.221257237386,0.0
16733.0,847.84,0.0,4438.56,5305.56,29285.56,446.4,0.0,60.8,463.0,1419.16,1860.0,1.0,249.0,3.86,92.0,89.0,53.0,43.0,141.0,0.221670802316,0.0
16734.0,11.2,0.0,3336.4,7078.44,23402.72,826.8,0.0,0.0,65.6,1121.08,2273.2,1.0,2.0,3.32,93.0,51.0,5.0,0.0,9.0,0.222084367246,0.0
16735.0,669.6,0.0,6333.12,6387.0,31511.16,993.6,0.0,180.0,1248.0,1455.6,2785.2,1.0,64.0,4.5,90.0,117.0,61.0,49.0,192.0,0.222497932175,0.0
16736.0,1834.4,0.0,2552.0,7472.88,23864.2,1468.32,0.04,273.0,17.8,1804.52,1107.0,1.0,45.0,4.05,111.0,101.0,64.0,40.0,106.0,0.222911497105,0.0
16737.0,1030.96,0.0,3140.8,4961.4,26733.8,1228.08,0.0,424.0,3987.0,3195.6,1292.0,1.0,31.0,4.83,96.0,112.0,71.0,50.0,176.0,0.223325062035,1.0
16738.0,3444.0,0.0,6559.6,5619.72,25531.08,3034.08,0.0,20.0,662.8,756.08,2838.4,1.0,32.0,3.52,103.0,72.0,13.0,7.0,15.0,0.223738626964,0.0
16739.0,842.08,0.0,6866.0,5977.76,33133.72,3046.32,0.0,0.0,537.2,1164.8,3327.2,1.0,34.0,4.08,92.0,90.0,21.0,14.0,45.0,0.224152191894,0.0
16742.0,788.4,56.0,9152.0,7795.76,16723.16,1008.72,0.0,40.0,295.6,4064.56,1583.2,1.0,21.0,1.75,59.0,16.0,24.0,18.0,31.0,0.225392886683,0.0
16743.0,3628.76,0.0,7419.68,5806.32,22431.4,862.56,0.0,0.0,2491.6,7038.04,2228.8,1.0,6.0,2.17,66.0,27.0,35.0,22.0,101.0,0.225806451613,1.0
16748.0,2546.8,0.0,10323.6,10345.24,20815.4,1602.48,0.4,570.96,43.2,2048.24,910.0,1.0,27.0,2.95,102.0,47.0,36.0,25.0,60.0,0.227874276261,0.0
16749.0,2130.8,0.0,9380.4,14950.56,25074.04,1387.68,0.0,538.4,483.0,3290.6,1297.2,1.0,16.0,4.69,87.0,93.0,33.0,28.0,80.0,0.228287841191,0.0
16750.0,1225.6,0.0,8224.4,8319.92,24180.8,805.92,0.0,48.0,166.0,1629.56,951.4,1.0,8.0,2.36,81.0,45.0,28.0,14.0,37.0,0.228701406121,0.0
16751.0,2569.6,0.0,6654.2,12572.24,12560.96,1297.44,0.0,44.0,241.8,9833.36,1270.0,1.0,8.0,3.45,91.0,68.0,28.0,12.0,64.0,0.22911497105,0.0
16754.0,630.4,0.0,6745.76,7374.36,23206.6,720.96,0.0,40.0,45.6,2469.2,268.0,1.0,60.0,3.2,81.0,72.0,29.0,24.0,40.0,0.23035566584,0.0
16755.0,1808.4,0.0,3392.4,4727.68,27990.24,643.2,0.0,88.0,339.0,2813.96,814.8,1.0,70.0,4.29,98.0,87.0,20.0,14.0,46.0,0.230769230769,3.0
16764.0,1092.8,0.0,4162.0,4481.64,17305.24,260.4,12.0,100.0,16.4,5168.44,1122.4,1.0,8.0,3.31,102.0,68.0,24.0,9.0,36.0,0.234491315136,0.0
16765.0,1590.8,0.0,5383.2,5721.6,20717.64,259.2,0.0,411.6,939.2,4564.8,1792.8,1.0,6.0,2.76,91.0,57.0,29.0,24.0,91.0,0.234904880066,0.0
16766.0,1242.8,0.0,4642.8,5575.24,16720.68,899.52,0.4,0.0,53.2,3986.68,2347.6,1.0,9.0,2.21,85.0,35.0,36.0,47.0,115.0,0.235318444996,0.0
16767.0,1314.0,0.0,3246.8,6102.6,19692.2,1578.0,0.0,748.0,799.8,1022.8,2563.6,1.0,14.0,3.0,91.0,66.0,48.0,31.0,138.0,0.235732009926,0.0
16772.0,2313.2,0.0,6671.6,10778.24,31848.8,1574.16,0.0,100.0,346.4,1967.36,1699.2,1.0,20.0,3.43,102.0,69.0,22.0,10.0,28.0,0.237799834574,0.0
16773.0,712.0,304.0,10586.0,11189.16,20098.96,2109.12,0.0,0.0,1764.6,738.0,2988.4,1.0,2.0,4.38,93.0,95.0,19.0,18.0,42.0,0.238213399504,0.0
16774.0,569.6,0.0,5212.8,4765.2,18139.76,318.0,0.24,338.32,19.6,755.48,909.2,1.0,38.0,3.43,89.0,85.0,12.0,2.0,13.0,0.238626964433,0.0
16775.0,584.8,0.0,2580.4,1325.68,9820.16,531.36,0.0,548.0,3419.2,319.6,582.4,0.0,0.0,3.41,80.0,58.0,6.0,3.0,11.0,0.239040529363,0.0
16780.0,2170.4,0.0,6239.16,13277.16,29902.0,2998.08,0.0,268.0,422.8,3618.12,531.2,1.0,21.0,2.69,104.0,64.0,67.0,39.0,135.0,0.241108354012,0.0
16781.0,4130.0,0.0,11997.2,11313.2,22097.8,1491.2,640.0,997.2,100.8,2645.96,1457.6,1.0,30.0,3.64,75.0,82.0,58.0,33.0,155.0,0.241521918941,0.0
16782.0,59.6,0.0,1553.2,5097.08,10301.68,604.8,0.0,144.0,24.8,426.0,403.2,1.0,6.0,1.95,19.0,5.0,16.0,5.0,25.0,0.241935483871,0.0
16783.0,0.0,0.0,905.6,1706.56,2103.2,230.4,0.0,0.0,4.0,672.8,494.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.242349048801,3.0
16796.0,808.4,0.0,1594.4,5663.8,22341.0,1.2,0.0,164.0,2.8,2026.4,922.4,1.0,39.0,2.03,69.0,41.0,74.0,30.0,110.0,0.247725392887,0.0
16797.0,701.2,0.0,2472.4,13916.32,15516.28,173.28,0.0,0.0,784.8,6024.0,838.8,1.0,96.0,3.5,72.0,78.0,81.0,60.0,240.0,0.248138957816,0.0
16802.0,780.8,0.0,2721.44,10815.96,25511.24,784.56,0.0,43.2,40.0,1834.8,455.92,1.0,23.0,3.01,91.0,66.0,72.0,49.0,167.0,0.250206782465,0.0
16803.0,2883.6,0.0,4891.6,7629.44,19319.08,1008.0,0.0,40.0,264.4,8400.4,1038.4,1.0,14.0,3.72,92.0,100.0,115.0,120.0,367.0,0.250620347395,1.0
16804.0,694.8,0.0,6045.6,6695.44,19184.44,497.76,0.0,0.0,416.8,743.48,1058.04,0.0,0.0,2.2,85.0,37.0,8.0,0.0,12.0,0.251033912324,0.0
16805.0,228.8,0.0,7076.24,9903.12,15509.2,100.8,0.0,0.0,188.4,8552.64,1868.76,0.0,0.0,2.56,80.0,48.0,3.0,3.0,7.0,0.251447477254,2.0
16810.0,1954.8,0.0,17075.6,7917.04,16547.04,3397.92,0.0,146.0,43.6,763.04,2291.4,1.0,64.0,3.1,110.0,89.0,72.0,44.0,121.0,0.253515301902,0.0
16811.0,736.0,0.0,20336.0,4875.96,26035.44,5268.8,0.0,139.2,813.6,1061.2,2135.96,1.0,22.0,4.36,90.0,102.0,17.0,8.0,65.0,0.253928866832,0.0
16818.0,758.8,0.0,6287.04,9238.92,25295.96,3336.96,0.0,0.0,58.0,1405.0,1137.6,1.0,42.0,2.87,100.0,51.0,33.0,30.0,56.0,0.25682382134,0.0
16819.0,1932.0,0.0,3925.6,10233.8,33010.08,2237.04,0.0,120.0,391.2,2354.8,2664.8,1.0,24.0,2.25,8.0,4.0,20.0,16.0,56.0,0.25723738627,0.0
16822.0,2004.8,0.0,2853.12,6838.76,21177.36,346.32,0.0,110.4,0.0,1637.32,355.6,1.0,55.0,1.94,79.0,46.0,78.0,26.0,162.0,0.258478081059,0.0
16823.0,3565.6,0.0,2729.6,8246.4,26845.64,316.8,0.0,0.0,121.4,1123.2,552.0,1.0,49.0,2.28,50.0,30.0,110.0,69.0,312.0,0.258891645988,3.0
16824.0,320.0,0.0,3384.4,9733.72,21843.08,530.88,0.0,0.0,46.12,995.52,770.92,1.0,16.0,3.15,108.0,81.0,34.0,14.0,51.0,0.259305210918,0.0
16825.0,868.0,0.0,2701.6,3276.8,28336.12,1022.4,0.0,200.0,70.8,1623.6,1256.8,1.0,22.0,2.5,12.0,7.0,22.0,27.0,58.0,0.259718775848,1.0
16826.0,981.2,0.0,4708.0,12672.16,19663.96,1667.76,0.0,365.0,212.0,849.48,657.6,0.0,0.0,2.99,100.0,60.0,7.0,2.0,8.0,0.260132340778,0.0
16827.0,713.6,0.0,4547.44,3986.8,18861.36,2660.4,0.0,200.0,102.4,1149.2,1958.8,1.0,2.0,3.8,85.0,89.0,4.0,0.0,9.0,0.260545905707,0.0
16828.0,791.6,0.0,3828.4,14619.72,24137.88,1605.6,0.0,0.0,813.2,3333.52,304.0,0.0,0.0,3.14,101.0,53.0,44.0,41.0,136.0,0.260959470637,0.0
16829.0,314.0,0.0,2562.4,6051.12,22145.84,1469.52,0.0,382.0,234.8,4471.56,1962.0,1.0,4.0,1.74,42.0,22.0,36.0,57.0,177.0,0.261373035567,0.0
16844.0,172.8,0.0,4058.4,11617.12,18392.52,383.12,0.0,220.96,47.2,1092.32,191.2,1.0,7.0,2.36,88.0,43.0,22.0,19.0,40.0,0.267576509512,0.0
16845.0,2260.0,0.0,4695.6,5325.04,17488.12,443.76,0.0,480.48,401.4,1593.6,393.2,1.0,15.0,2.24,45.0,22.0,17.0,7.0,31.0,0.267990074442,0.0
16848.0,315.2,0.0,3329.2,13218.04,32557.08,762.0,31.2,701.6,14.8,7053.08,1692.8,0.0,0.0,2.14,85.0,43.0,27.0,19.0,44.0,0.269230769231,0.0
16849.0,1226.0,0.0,1901.6,16181.56,24056.84,321.12,561.68,88.0,474.4,13360.8,1575.2,1.0,10.0,2.99,79.0,63.0,24.0,22.0,59.0,0.26964433416,0.0
16860.0,1590.4,0.0,1892.4,8349.84,15176.48,1261.92,0.0,230.96,4.76,1221.12,384.0,1.0,41.0,2.8,80.0,34.0,16.0,9.0,30.0,0.274193548387,0.0
16861.0,504.0,0.0,4485.48,11971.84,8126.0,1001.6,413.6,327.52,324.0,10540.4,480.0,1.0,41.0,2.93,71.0,39.0,25.0,27.0,67.0,0.274607113317,0.0
16866.0,1200.4,0.0,4219.6,9882.92,17120.68,283.2,27.6,469.72,23.8,957.72,497.2,1.0,10.0,2.63,91.0,55.0,32.0,11.0,56.0,0.276674937965,0.0
16867.0,1867.2,0.0,5163.52,12542.8,12488.6,751.6,0.0,240.0,357.2,10023.16,2227.4,1.0,21.0,2.71,76.0,46.0,35.0,21.0,82.0,0.277088502895,0.0
16870.0,402.8,0.0,1700.0,3632.24,13100.44,760.8,1.2,312.72,24.64,536.84,135.36,0.0,0.0,2.29,79.0,25.0,10.0,1.0,20.0,0.278329197684,0.0
16871.0,918.4,0.0,3018.08,8044.16,14190.68,1268.0,0.0,765.6,37.4,7457.24,1717.12,1.0,4.0,3.46,91.0,80.0,4.0,5.0,9.0,0.278742762614,0.0
16872.0,1499.44,0.0,1554.4,6009.56,13739.28,82.32,23.2,134.32,142.8,1950.6,293.72,1.0,57.0,3.38,104.0,87.0,74.0,78.0,191.0,0.279156327543,0.0
16873.0,3247.2,0.0,4035.6,7158.56,14240.0,546.24,0.0,72.8,834.4,5330.0,1049.6,1.0,5.0,0.0,0.0,0.0,56.0,75.0,220.0,0.279569892473,0.0
16874.0,317.2,0.0,2184.4,10947.36,22223.36,31.2,0.0,13.2,958.4,3021.32,382.4,1.0,26.0,3.13,104.0,80.0,37.0,16.0,48.0,0.279983457403,0.0
16875.0,32.4,0.0,1336.8,4944.72,2022.72,279.6,0.0,0.0,534.0,8316.6,373.2,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,0.280397022333,2.0
16878.0,1900.0,0.0,1610.0,10210.44,18925.16,357.6,0.0,384.04,91.2,1819.32,814.8,1.0,25.0,2.22,79.0,57.0,123.0,115.0,269.0,0.281637717122,0.0
16879.0,1784.4,0.0,6547.44,16109.6,9171.48,426.0,0.0,457.6,288.8,11022.76,567.28,1.0,31.0,1.86,21.0,15.0,141.0,114.0,389.0,0.282051282051,0.0
16884.0,643.2,0.0,9128.4,4382.72,33516.32,2269.92,0.0,1200.0,24.0,801.04,956.56,1.0,11.0,1.78,50.0,26.0,80.0,75.0,161.0,0.2841191067,0.0
16885.0,2186.48,0.0,9165.04,8315.64,46951.56,2298.72,0.0,704.0,740.8,1027.2,512.76,1.0,10.0,2.36,87.0,61.0,138.0,110.0,401.0,0.284532671629,0.0
16886.0,2056.8,0.0,1010.72,8629.72,23114.16,184.8,10.8,50.4,154.0,1675.44,1318.48,1.0,45.0,2.94,103.0,83.0,146.0,110.0,349.0,0.284946236559,0.0
16887.0,432.4,0.0,3887.6,13378.32,21126.48,264.0,0.0,40.0,280.8,13628.8,1195.76,1.0,18.0,3.24,25.0,28.0,108.0,98.0,353.0,0.285359801489,2.0
16890.0,638.8,0.0,3386.4,8303.56,32786.36,520.0,0.0,42.0,1.32,491.48,636.92,1.0,14.0,2.3,71.0,42.0,44.0,21.0,54.0,0.286600496278,0.0
16891.0,1246.04,184.0,14912.0,9104.32,20338.44,597.6,0.0,0.0,256.4,2967.6,796.52,1.0,9.0,3.68,77.0,76.0,36.0,16.0,114.0,0.287014061208,1.0
16898.0,927.2,0.0,6276.8,6497.92,17376.72,1200.72,4.8,0.0,20.8,1354.4,1433.6,1.0,4.0,3.5,112.0,89.0,9.0,0.0,17.0,0.289909015715,0.0
16899.0,744.0,0.0,6510.4,5343.68,10891.92,756.0,0.0,56.0,62.8,1470.0,1418.0,1.0,30.0,2.95,75.0,45.0,14.0,4.0,27.0,0.290322580645,0.0
16916.0,581.6,0.0,4184.8,18538.0,32835.04,671.12,8.0,18.4,0.0,1528.08,1882.88,1.0,44.0,4.05,110.0,114.0,52.0,30.0,81.0,0.29735318445,0.0
16917.0,2492.8,0.0,5462.0,26670.68,18368.36,698.4,0.0,0.0,131.2,11954.0,3428.6,1.0,40.0,5.1,92.0,126.0,77.0,39.0,171.0,0.29776674938,2.0
16924.0,178.4,0.0,4258.8,10097.64,28628.2,19.6,0.0,60.0,66.0,1853.84,908.8,0.0,0.0,2.47,45.0,19.0,4.0,1.0,4.0,0.300661703888,0.0
16925.0,1188.0,0.0,3438.0,8614.96,27547.28,43.2,0.0,519.2,458.4,3769.92,740.6,0.0,0.0,1.8,5.0,1.0,16.0,6.0,33.0,0.301075268817,0.0
16928.0,770.0,0.0,2684.4,7509.84,15918.28,72.8,6.4,11.6,0.0,687.48,510.48,1.0,2.0,2.14,91.0,43.0,15.0,4.0,31.0,0.302315963606,0.0
16929.0,213.28,0.0,4360.4,4252.28,12574.2,201.6,0.0,0.0,84.0,3103.2,486.8,1.0,4.0,2.68,72.0,38.0,13.0,5.0,27.0,0.302729528536,0.0
16940.0,1079.2,0.0,6842.96,8026.36,17996.32,711.6,0.0,6.4,12.0,1982.52,408.8,1.0,11.0,3.43,90.0,77.0,17.0,2.0,19.0,0.307278742763,0.0
16941.0,1949.36,0.0,11744.8,8042.6,16609.32,770.4,0.0,0.0,96.0,10176.2,635.48,1.0,9.0,3.86,92.0,90.0,5.0,0.0,10.0,0.307692307692,0.0
16948.0,934.12,0.0,5064.0,8376.88,26408.88,1629.52,0.0,20.8,36.4,1239.04,946.8,1.0,20.0,2.57,97.0,59.0,26.0,22.0,54.0,0.3105872622,0.0
16949.0,865.2,0.0,5056.4,8888.6,32102.48,1316.96,0.0,139.6,57.6,4351.84,1529.2,1.0,4.0,3.14,35.0,34.0,4.0,2.0,10.0,0.31100082713,0.0
16952.0,1744.4,0.0,3760.0,17351.0,23662.84,392.4,7.64,66.0,1.6,1357.92,1101.6,1.0,5.0,3.42,104.0,78.0,77.0,70.0,177.0,0.312241521919,0.0
16953.0,2557.2,0.0,3292.0,7891.6,28074.64,0.0,0.0,0.0,264.2,8262.4,1706.92,1.0,23.0,3.76,98.0,99.0,96.0,133.0,339.0,0.312655086849,0.0
16954.0,751.6,0.0,1184.0,3715.68,12175.96,10.48,0.0,0.0,95.2,321.2,1058.4,1.0,27.0,2.87,45.0,24.0,3.0,4.0,4.0,0.313068651778,0.0
16955.0,804.4,0.0,4746.0,3675.56,15816.48,504.96,0.0,0.0,0.0,1450.4,1745.2,1.0,36.0,3.95,65.0,57.0,18.0,22.0,43.0,0.313482216708,0.0
16958.0,696.0,0.0,2365.6,8179.2,23194.12,128.8,4.8,0.0,14.4,1034.08,1677.2,1.0,126.0,5.84,119.0,193.0,32.0,25.0,74.0,0.314722911497,0.0
16959.0,2993.6,0.0,2429.2,4522.44,27829.0,161.28,0.0,36.0,212.4,3534.8,2306.4,1.0,224.0,3.5,102.0,103.0,177.0,140.0,572.0,0.315136476427,0.0
16962.0,806.0,0.0,4493.6,6638.24,22549.76,173.2,120.0,488.0,26.8,5877.52,902.0,1.0,36.0,2.86,105.0,78.0,31.0,26.0,75.0,0.316377171216,0.0
16963.0,731.6,0.0,3646.8,3548.32,26571.68,253.92,480.0,125.2,140.4,6346.6,1484.0,1.0,59.0,2.19,27.0,15.0,96.0,85.0,254.0,0.316790736146,0.0
16964.0,133.6,0.0,4178.0,6715.4,20463.32,1045.2,0.0,322.0,15.2,2956.52,1193.2,1.0,4.0,3.82,115.0,86.0,16.0,5.0,20.0,0.317204301075,0.0
16965.0,596.4,0.0,4990.8,5326.8,16630.68,850.32,0.0,0.0,120.0,4015.2,2352.8,0.0,0.0,3.36,80.0,55.0,12.0,13.0,30.0,0.317617866005,0.0
16972.0,1272.0,0.0,8512.4,9197.04,27118.32,726.24,0.0,322.0,0.0,1840.36,1161.08,1.0,63.0,2.95,76.0,63.0,85.0,53.0,149.0,0.320512820513,0.0
16973.0,1682.0,0.0,9697.44,7288.72,35562.36,944.16,0.0,190.4,154.2,4453.6,1492.08,1.0,90.0,1.63,8.0,5.0,77.0,56.0,211.0,0.320926385443,0.0
16974.0,983.2,0.0,2243.12,4788.2,23649.12,1045.44,0.0,360.0,119.2,1548.16,1728.76,0.0,0.0,2.12,90.0,32.0,17.0,15.0,30.0,0.321339950372,0.0
16975.0,937.6,0.0,7027.2,3953.44,23259.6,1063.68,0.0,44.0,264.0,4735.6,1371.04,1.0,2.0,1.8,5.0,2.0,6.0,6.0,18.0,0.321753515302,0.0
16978.0,1674.0,0.0,6091.2,7657.52,24572.44,2040.24,0.0,327.6,18.0,2103.8,2246.52,1.0,23.0,2.78,86.0,66.0,23.0,11.0,36.0,0.322994210091,0.0
16979.0,1108.0,0.0,5597.4,12077.48,27132.96,1409.76,0.0,0.0,502.6,5594.96,2665.92,1.0,6.0,3.1,96.0,79.0,19.0,14.0,56.0,0.323407775021,0.0
16980.0,2037.6,0.0,1569.2,6860.52,16416.6,480.32,240.0,93.2,29.8,2084.32,1036.28,1.0,41.0,3.65,107.0,101.0,73.0,60.0,163.0,0.32382133995,0.0
16981.0,1632.4,0.0,7038.0,8344.44,20509.6,808.8,0.0,40.0,189.2,4112.64,1613.0,1.0,18.0,3.61,56.0,50.0,106.0,156.0,365.0,0.32423490488,3.0
16992.0,1340.8,0.0,3744.08,10033.08,21176.6,433.68,0.0,5.6,75.96,814.6,1462.6,1.0,202.0,3.22,108.0,74.0,57.0,10.0,86.0,0.328784119107,0.0
16993.0,1805.6,0.0,5363.2,5916.52,27847.2,1138.56,0.0,44.8,494.6,4677.12,1655.04,1.0,179.0,3.02,94.0,70.0,57.0,41.0,143.0,0.329197684036,3.0
16994.0,793.04,0.0,5564.8,9740.52,16309.76,122.72,0.0,22.0,12.4,1027.44,1314.52,1.0,46.0,3.73,107.0,96.0,70.0,49.0,120.0,0.329611248966,0.0
16995.0,1484.64,0.0,5435.2,6857.28,17431.68,401.76,0.0,35.2,15.6,1848.8,1543.72,1.0,97.0,3.38,74.0,64.0,150.0,145.0,451.0,0.330024813896,1.0
16996.0,2289.6,0.0,10047.0,11253.24,22261.12,511.36,0.0,64.24,18.0,1162.88,781.28,1.0,24.0,2.53,79.0,50.0,3.0,6.0,7.0,0.330438378825,0.0
16997.0,1402.4,0.0,6924.0,5901.44,24871.92,566.4,0.0,0.0,369.0,3483.6,877.76,1.0,26.0,3.33,75.0,64.0,17.0,11.0,45.0,0.330851943755,0.0
17006.0,1140.8,0.0,8674.84,5806.92,17043.32,721.2,15.6,108.4,12.0,1317.72,3168.12,0.0,0.0,2.83,95.0,42.0,5.0,1.0,8.0,0.334574028122,0.0
17007.0,1981.2,0.0,12820.8,6241.96,15721.8,466.8,0.0,0.0,171.2,2673.6,3468.48,0.0,0.0,2.53,45.0,24.0,2.0,3.0,5.0,0.334987593052,0.0
17026.0,916.4,0.0,1764.88,8081.04,31218.52,197.36,1.6,102.8,1.4,1356.56,2495.96,1.0,41.0,3.38,111.0,93.0,17.0,7.0,27.0,0.342845326716,0.0
17027.0,1483.6,0.0,4995.44,8481.28,33708.0,189.6,0.0,0.0,236.0,3898.0,1737.4,1.0,14.0,3.68,90.0,88.0,5.0,4.0,10.0,0.343258891646,0.0
17034.0,3278.8,0.0,3560.0,5193.8,36031.48,437.04,0.0,244.8,0.0,1422.04,5620.04,1.0,4.0,2.15,78.0,51.0,4.0,1.0,6.0,0.346153846154,0.0
17035.0,579.6,0.0,5240.8,5231.32,37191.28,681.6,0.0,488.0,1784.2,961.6,8667.6,1.0,7.0,2.07,68.0,41.0,5.0,2.0,14.0,0.346567411084,0.0
17038.0,2866.08,0.0,3397.6,8488.56,22340.84,451.6,0.0,1.2,0.0,1426.04,604.44,1.0,4.0,3.12,94.0,45.0,3.0,2.0,7.0,0.347808105873,0.0
17039.0,457.6,0.0,5667.6,6564.36,32278.8,292.8,0.0,132.0,1077.4,2380.8,1282.08,1.0,8.0,3.48,85.0,54.0,6.0,2.0,13.0,0.348221670802,0.0
17044.0,2340.8,0.0,3562.8,22072.76,39209.2,1375.68,0.0,316.4,0.0,1502.56,2654.64,1.0,5.0,3.16,103.0,76.0,23.0,9.0,31.0,0.350289495451,0.0
17045.0,2428.4,0.0,10529.6,7959.52,37323.8,897.6,0.0,352.0,1239.8,4254.4,5226.12,0.0,0.0,4.17,120.0,131.0,5.0,9.0,15.0,0.35070306038,0.0
17048.0,1108.4,0.0,1223.6,9343.32,16687.44,628.4,0.0,0.0,0.0,1313.6,497.64,1.0,100.0,2.31,78.0,48.0,68.0,50.0,144.0,0.35194375517,0.0
17049.0,1800.0,292.0,9612.4,6770.56,15363.2,636.0,0.0,0.0,117.0,3708.0,718.2,1.0,32.0,3.43,83.0,84.0,77.0,49.0,219.0,0.352357320099,2.0
17056.0,308.0,0.0,1645.76,9913.72,18685.56,592.0,16.0,75.6,10.8,1011.56,1001.72,1.0,26.0,2.21,78.0,48.0,24.0,4.0,34.0,0.355252274607,0.0
17057.0,2603.76,0.0,9491.56,8513.68,19620.92,511.2,0.0,0.0,78.6,6836.0,875.04,1.0,2.0,4.12,83.0,61.0,16.0,10.0,39.0,0.355665839537,3.0
17062.0,726.4,0.0,5793.2,8222.56,21805.64,936.64,0.0,147.2,0.0,610.04,1146.44,1.0,4.0,3.19,101.0,49.0,12.0,7.0,24.0,0.357733664185,0.0
17063.0,782.4,0.0,4427.2,6946.44,21553.64,862.56,0.0,207.6,130.0,5846.8,2255.8,0.0,0.0,3.77,86.0,68.0,7.0,5.0,15.0,0.358147229115,0.0
17064.0,280.4,0.0,7052.4,5630.96,20720.6,38.56,0.0,43.2,0.0,911.56,722.08,1.0,19.0,2.78,92.0,39.0,2.0,2.0,3.0,0.358560794045,0.0
17065.0,1903.2,0.0,10227.6,7173.52,18173.0,0.0,0.0,0.0,72.0,5054.0,470.8,0.0,0.0,3.01,87.0,60.0,2.0,0.0,4.0,0.358974358974,2.0
17070.0,466.8,0.0,2889.04,10832.72,24365.24,164.8,0.0,2.8,64.92,678.96,348.0,1.0,69.0,3.02,102.0,67.0,64.0,40.0,108.0,0.361042183623,0.0
17071.0,353.2,0.0,4046.36,8016.72,26674.48,273.6,0.0,0.0,484.2,7370.76,2473.04,1.0,25.0,4.59,85.0,94.0,47.0,28.0,103.0,0.361455748553,3.0
17086.0,1702.0,0.0,5814.8,8584.4,21305.24,1044.4,0.0,9.6,42.0,1857.84,904.44,1.0,53.0,2.55,91.0,49.0,108.0,60.0,168.0,0.367659222498,0.0
17087.0,2485.2,0.0,6977.2,8418.68,25199.16,922.4,0.0,105.6,497.6,4181.6,1176.28,1.0,71.0,2.35,82.0,54.0,97.0,107.0,330.0,0.368072787428,0.0
