732,POS消费,地点78,其他,2013/09/01 07:01:42,0.4,184.13
732,POS消费,地点21,开水,2014/03/14 07:59:33,2.0,192.06
732,POS消费,地点677,开水,2014/03/14 08:12:38,0.01,192.05
732,POS消费,地点75,食堂,2014/03/14 11:57:38,1.8,190.25
732,POS消费,地点841,食堂,2014/03/14 11:58:36,1.8,188.45
732,POS消费,地点268,食堂,2014/03/14 17:36:45,4.6,183.85
732,POS消费,地点21,开水,2014/03/15 08:34:12,2.0,181.85
732,POS消费,地点244,食堂,2014/03/15 11:29:13,4.6,177.25
732,POS消费,地点244,食堂,2014/03/15 17:05:47,5.6,171.65
732,POS消费,地点68,开水,2014/03/16 09:33:03,0.01,171.64
732,POS消费,地点845,淋浴,2014/03/16 09:43:04,0.7,170.94
732,POS消费,地点840,食堂,2014/03/16 11:12:16,7.0,163.94
732,POS消费,地点167,食堂,2014/03/16 17:11:59,4.6,159.34
732,POS消费,地点202,开水,2014/03/16 22:53:52,0.01,159.33
732,POS消费,地点21,开水,2014/03/17 08:00:25,2.0,157.33
732,POS消费,地点241,食堂,2014/03/17 11:19:35,4.6,152.73
732,POS消费,地点835,开水,2014/03/17 14:06:16,0.01,152.72
732,POS消费,地点241,食堂,2014/03/17 17:34:38,4.6,148.12
732,POS消费,地点658,淋浴,2014/03/17 21:04:46,0.1,148.02
732,POS消费,地点551,淋浴,2014/03/17 21:24:12,0.7,147.32
732,POS消费,地点68,开水,2014/03/17 21:35:07,0.01,147.31
732,POS消费,地点167,食堂,2014/03/18 08:00:42,2.0,145.31
732,POS消费,地点564,开水,2014/03/18 08:02:59,0.01,145.3
732,POS消费,地点75,食堂,2014/03/18 11:59:37,1.8,143.5
732,POS消费,地点75,食堂,2014/03/18 11:59:42,1.8,141.7
732,POS消费,地点841,食堂,2014/03/18 12:00:26,1.8,139.9
732,POS消费,地点841,食堂,2014/03/18 12:00:31,1.8,138.1
732,POS消费,地点241,食堂,2014/03/18 18:02:16,4.6,133.5
732,POS消费,地点68,开水,2014/03/18 22:55:37,0.01,133.49
732,POS消费,地点167,食堂,2014/03/19 08:00:06,2.8,130.69
732,POS消费,地点167,食堂,2014/03/19 08:00:13,-2.8,133.49
732,POS消费,地点167,食堂,2014/03/19 08:00:18,2.0,131.49
732,POS消费,地点678,开水,2014/03/19 08:11:56,0.01,131.48
732,POS消费,地点75,食堂,2014/03/19 11:57:20,1.8,129.68
732,POS消费,地点841,食堂,2014/03/19 11:58:19,1.8,127.88
732,POS消费,地点821,食堂,2014/03/19 17:00:40,5.6,122.28
732,POS消费,地点68,开水,2014/03/19 22:17:54,0.01,122.27
732,POS消费,地点21,开水,2014/03/20 07:59:03,2.0,120.27
732,POS消费,地点835,开水,2014/03/20 08:04:05,0.01,120.26
732,POS消费,地点268,食堂,2014/03/20 11:10:02,4.6,115.66
732,POS消费,地点21,开水,2014/03/20 16:03:25,1.8,113.86
732,POS消费,地点91,校车,2014/03/20 17:04:28,5.6,108.26
732,POS消费,地点68,开水,2014/03/20 22:18:56,0.01,108.25
732,POS消费,地点21,开水,2014/03/21 07:59:32,2.0,106.25
732,POS消费,地点677,开水,2014/03/21 08:16:23,0.01,106.24
732,POS消费,地点241,食堂,2014/03/21 11:58:17,4.6,101.64
732,POS消费,地点68,开水,2014/03/21 12:17:21,0.01,101.63
732,POS消费,地点845,淋浴,2014/03/21 15:59:58,0.8,100.83
732,POS消费,地点68,开水,2014/03/21 16:18:24,0.01,100.82
732,POS消费,地点843,洗衣房,2014/03/21 16:25:51,-0.78,100.4
732,POS消费,地点843,洗衣房,2014/03/21 16:25:51,1.2,99.62
732,POS消费,地点661,洗衣房,2014/03/21 16:32:32,1.2,99.2
732,POS消费,地点661,洗衣房,2014/03/21 16:32:32,-1.08,100.28
732,POS消费,地点843,洗衣房,2014/03/21 16:34:55,1.2,99.08
732,POS消费,地点843,洗衣房,2014/03/21 16:34:55,-1.14,100.22
732,POS消费,地点661,洗衣房,2014/03/21 16:36:28,-1.14,100.16
732,POS消费,地点661,洗衣房,2014/03/21 16:36:28,1.2,99.02
732,POS消费,地点843,洗衣房,2014/03/21 16:38:14,1.2,98.96
732,POS消费,地点843,洗衣房,2014/03/21 16:38:14,-1.14,100.1
732,POS消费,地点661,洗衣房,2014/03/21 16:39:46,1.2,98.9
732,POS消费,地点661,洗衣房,2014/03/21 16:39:46,-1.14,100.04
732,POS消费,地点843,洗衣房,2014/03/21 16:41:33,1.2,98.84
732,POS消费,地点843,洗衣房,2014/03/21 16:41:33,-1.14,99.98
732,POS消费,地点661,洗衣房,2014/03/21 16:42:54,1.2,98.78
732,POS消费,地点661,洗衣房,2014/03/21 16:42:54,-1.08,99.86
732,POS消费,地点268,食堂,2014/03/21 17:10:26,4.6,95.26
732,POS消费,地点167,食堂,2014/03/22 08:41:44,2.0,93.26
732,POS消费,地点268,食堂,2014/03/22 11:05:30,4.6,88.66
732,POS消费,地点68,开水,2014/03/22 12:18:13,0.01,88.65
732,POS消费,地点195,超市,2014/03/22 15:50:47,58.0,30.65
732,POS消费,地点279,食堂,2014/03/22 17:13:07,5.6,25.05
732,POS消费,地点68,开水,2014/03/23 09:15:46,0.01,25.04
732,POS消费,地点840,食堂,2014/03/23 11:12:06,4.5,20.54
732,圈存转账,,,2014/03/23 11:26:43,200.0,20.54
732,圈存转账,,,2014/03/23 11:26:43,200.0,220.54
732,POS消费,地点241,食堂,2014/03/23 17:06:25,4.6,215.94
732,POS消费,地点241,食堂,2014/03/24 11:32:36,4.6,211.34
732,POS消费,地点835,开水,2014/03/24 14:04:35,0.01,211.33
732,POS消费,地点244,食堂,2014/03/24 17:39:34,4.6,206.73
732,POS消费,地点68,开水,2014/03/24 18:08:49,0.01,206.72
732,POS消费,地点21,开水,2014/03/25 08:00:20,2.0,204.72
732,POS消费,地点564,开水,2014/03/25 08:04:10,0.01,204.71
732,POS消费,地点241,食堂,2014/03/25 11:49:01,5.6,199.11
732,POS消费,地点68,开水,2014/03/25 21:49:23,0.01,199.1
732,POS消费,地点21,开水,2014/03/26 08:03:20,2.0,197.1
732,POS消费,地点678,开水,2014/03/26 09:12:37,0.01,197.09
732,POS消费,地点91,校车,2014/03/26 11:58:50,1.8,195.29
732,POS消费,地点841,食堂,2014/03/26 12:00:19,1.8,193.49
732,POS消费,地点244,食堂,2014/03/26 17:30:43,4.6,188.89
732,POS消费,地点68,开水,2014/03/26 19:36:04,0.01,188.88
732,POS消费,地点845,淋浴,2014/03/26 21:52:02,0.7,188.18
732,POS消费,地点21,开水,2014/03/27 07:59:33,2.0,186.18
732,POS消费,地点836,开水,2014/03/27 08:01:49,0.01,186.17
732,POS消费,地点820,食堂,2014/03/27 11:05:43,5.6,180.57
732,POS消费,地点268,食堂,2014/03/27 17:15:21,4.6,175.97
732,POS消费,地点202,开水,2014/03/27 22:28:17,0.01,175.96
732,POS消费,地点21,开水,2014/03/28 08:00:58,2.0,173.96
732,POS消费,地点677,开水,2014/03/28 09:11:49,0.01,173.95
732,POS消费,地点279,食堂,2014/03/28 11:58:09,4.6,169.35
732,POS消费,地点268,食堂,2014/03/28 17:16:24,4.6,164.75
732,POS消费,地点68,开水,2014/03/28 22:48:17,0.01,164.74
732,POS消费,地点21,开水,2014/03/29 08:21:35,2.0,162.74
732,POS消费,地点21,开水,2014/03/29 12:47:27,10.0,152.74
732,POS消费,地点244,食堂,2014/03/29 16:59:16,5.6,147.14
732,POS消费,地点68,开水,2014/03/29 23:43:08,0.01,147.13
732,POS消费,地点268,食堂,2014/03/30 11:02:38,4.6,142.53
732,POS消费,地点241,食堂,2014/03/30 17:09:45,4.6,137.93
732,POS消费,地点845,淋浴,2014/03/30 21:32:45,0.7,137.23
732,POS消费,地点68,开水,2014/03/30 23:07:17,0.01,137.22
732,POS消费,地点21,开水,2014/03/31 08:24:03,2.0,135.22
732,POS消费,地点840,食堂,2014/03/31 11:13:42,4.5,130.72
732,POS消费,地点835,开水,2014/03/31 14:09:47,0.01,130.71
732,POS消费,地点241,食堂,2014/03/31 17:35:38,4.6,126.11
732,POS消费,地点68,开水,2014/03/31 22:56:54,0.01,126.1
732,POS消费,地点21,开水,2014/04/01 08:01:26,2.0,124.1
732,POS消费,地点564,开水,2014/04/01 08:02:22,0.01,124.09
732,POS消费,地点214,超市,2014/04/01 11:48:19,6.5,117.59
732,POS消费,地点292,超市,2014/04/01 12:04:48,10.2,107.39
732,POS消费,地点241,食堂,2014/04/01 17:46:47,4.6,102.79
732,POS消费,地点658,淋浴,2014/04/01 22:23:26,0.2,102.59
732,POS消费,地点845,淋浴,2014/04/01 22:25:41,0.5,102.09
732,POS消费,地点68,开水,2014/04/01 22:39:45,0.01,102.08
732,POS消费,地点21,开水,2014/04/02 07:58:48,2.0,100.08
732,POS消费,地点565,开水,2014/04/02 08:00:47,0.01,100.07
732,POS消费,地点244,食堂,2014/04/02 11:54:47,4.6,95.47
732,POS消费,地点68,开水,2014/04/02 15:52:20,0.01,95.46
732,POS消费,地点241,食堂,2014/04/02 17:01:48,4.6,90.86
732,POS消费,地点21,开水,2014/04/03 07:57:50,2.0,88.86
732,POS消费,地点835,开水,2014/04/03 08:12:52,0.01,88.85
732,POS消费,地点91,校车,2014/04/03 11:08:50,5.6,83.25
732,POS消费,地点268,食堂,2014/04/03 17:04:22,4.6,78.65
732,POS消费,地点68,开水,2014/04/03 22:14:18,0.02,78.03
732,POS消费,地点551,淋浴,2014/04/03 22:15:34,0.6,78.05
732,POS消费,地点21,开水,2014/04/04 08:01:04,2.0,76.03
732,POS消费,地点677,开水,2014/04/04 09:11:26,0.01,76.02
732,POS消费,地点244,食堂,2014/04/04 11:57:09,4.6,71.42
732,POS消费,地点279,食堂,2014/04/04 17:01:16,5.6,65.82
732,POS消费,地点68,开水,2014/04/04 23:42:29,0.01,65.81
732,POS消费,地点59,食堂,2014/04/05 11:11:38,5.6,60.21
732,POS消费,地点1368,食堂,2014/04/05 17:24:54,4.5,55.71
732,POS消费,地点21,开水,2014/04/06 11:21:50,5.6,50.11
732,POS消费,地点59,食堂,2014/04/06 17:10:13,5.6,44.51
732,POS消费,地点190,超市,2014/04/06 17:28:08,40.1,4.41
732,POS消费,地点202,开水,2014/04/07 00:20:09,0.01,4.4
732,POS消费,地点21,开水,2014/04/07 11:07:39,5.1,199.3
732,圈存转账,,,2014/04/07 11:10:02,200.0,204.4
732,POS消费,地点217,食堂,2014/04/07 11:11:38,1.8,197.5
732,POS消费,地点59,食堂,2014/04/07 17:06:43,5.6,191.9
732,POS消费,地点551,淋浴,2014/04/07 21:55:52,0.2,191.7
732,POS消费,地点845,淋浴,2014/04/07 21:57:07,0.1,191.6
732,POS消费,地点654,淋浴,2014/04/07 21:58:25,0.6,191.0
732,POS消费,地点68,开水,2014/04/07 22:41:49,0.01,190.99
732,POS消费,地点21,开水,2014/04/08 08:00:15,2.0,188.99
732,POS消费,地点694,开水,2014/04/08 08:01:42,0.01,188.98
732,POS消费,地点783,洗衣房,2014/04/08 14:57:20,1.2,187.78
732,POS消费,地点783,洗衣房,2014/04/08 14:57:20,-1.14,188.92
732,POS消费,地点783,洗衣房,2014/04/08 15:06:44,1.2,187.72
732,POS消费,地点783,洗衣房,2014/04/08 15:25:56,-0.54,187.06
732,POS消费,地点783,洗衣房,2014/04/08 15:25:56,1.2,186.52
732,POS消费,地点279,食堂,2014/04/08 17:13:46,1.0,183.96
732,POS消费,地点266,食堂,2014/04/08 17:14:10,2.1,184.96
732,POS消费,地点21,开水,2014/04/09 07:58:33,2.0,181.96
732,POS消费,地点678,开水,2014/04/09 08:12:56,0.01,181.95
732,POS消费,地点91,校车,2014/04/09 11:55:33,1.8,180.15
732,POS消费,地点841,食堂,2014/04/09 11:56:28,1.8,178.35
732,POS消费,地点68,开水,2014/04/09 16:01:04,0.01,178.34
732,POS消费,地点91,校车,2014/04/09 17:01:36,5.6,172.74
732,POS消费,地点845,淋浴,2014/04/09 21:41:36,0.6,172.14
732,POS消费,地点21,开水,2014/04/10 08:02:02,2.0,170.14
732,POS消费,地点835,开水,2014/04/10 08:05:35,0.01,170.13
732,POS消费,地点241,食堂,2014/04/10 11:08:45,4.6,165.53
732,POS消费,地点688,开水,2014/04/10 13:52:31,0.01,165.52
732,POS消费,地点527,食堂,2014/04/10 17:04:17,4.6,160.92
732,POS消费,地点68,开水,2014/04/10 19:11:52,0.01,160.91
732,POS消费,地点21,开水,2014/04/11 08:00:51,2.0,158.91
732,POS消费,地点831,开水,2014/04/11 09:11:14,0.01,158.9
732,POS消费,地点244,食堂,2014/04/11 11:56:37,4.6,154.3
732,POS消费,地点840,食堂,2014/04/11 17:05:04,7.0,147.3
732,POS消费,地点68,开水,2014/04/11 19:48:17,0.01,147.29
732,POS消费,地点845,淋浴,2014/04/11 23:17:59,0.6,146.69
732,POS消费,地点241,食堂,2014/04/12 11:12:45,4.6,142.09
732,POS消费,地点840,食堂,2014/04/12 11:13:05,4.5,137.59
732,POS消费,地点68,开水,2014/04/12 14:59:55,0.01,137.58
732,POS消费,地点244,食堂,2014/04/12 17:05:05,5.6,131.98
732,POS消费,地点68,开水,2014/04/13 19:33:52,0.01,131.97
732,POS消费,地点551,淋浴,2014/04/13 21:41:24,0.1,131.87
732,POS消费,地点553,淋浴,2014/04/13 21:42:21,0.6,131.27
732,POS消费,地点91,校车,2014/04/14 11:03:01,5.6,125.67
732,POS消费,地点268,食堂,2014/04/14 17:32:50,4.6,121.07
732,POS消费,地点654,淋浴,2014/04/14 21:23:48,0.5,120.57
732,POS消费,地点68,开水,2014/04/14 21:33:11,0.01,120.56
732,POS消费,地点21,开水,2014/04/15 07:59:44,2.0,118.56
732,POS消费,地点694,开水,2014/04/15 08:00:31,0.01,118.55
732,POS消费,地点91,校车,2014/04/15 11:53:10,1.8,116.75
732,POS消费,地点841,食堂,2014/04/15 11:55:04,1.8,114.95
732,POS消费,地点244,食堂,2014/04/15 17:34:37,5.6,109.35
732,POS消费,地点68,开水,2014/04/15 21:52:47,0.01,109.34
732,POS消费,地点266,食堂,2014/04/16 08:02:57,2.0,107.34
732,POS消费,地点678,开水,2014/04/16 09:12:25,0.01,107.33
732,POS消费,地点214,超市,2014/04/16 11:52:59,5.0,98.53
732,POS消费,地点190,超市,2014/04/16 12:01:09,3.8,103.53
732,POS消费,地点244,食堂,2014/04/16 17:02:21,4.6,93.93
732,POS消费,地点654,淋浴,2014/04/16 21:57:06,0.7,93.23
732,POS消费,地点68,开水,2014/04/16 22:10:16,0.01,93.22
732,POS消费,地点21,开水,2014/04/17 07:57:35,2.0,91.22
732,POS消费,地点835,开水,2014/04/17 08:05:35,0.01,91.21
732,POS消费,地点241,食堂,2014/04/17 11:08:20,4.6,86.61
732,POS消费,地点527,食堂,2014/04/17 17:09:22,5.1,81.51
732,POS消费,地点68,开水,2014/04/17 22:44:42,0.01,81.5
732,POS消费,地点21,开水,2014/04/18 08:01:14,2.0,79.5
732,POS消费,地点831,开水,2014/04/18 09:13:50,0.01,79.49
732,POS消费,地点241,食堂,2014/04/18 11:59:02,4.6,74.89
732,POS消费,地点527,食堂,2014/04/18 17:03:41,5.6,69.29
732,POS消费,地点654,淋浴,2014/04/19 00:12:07,0.6,68.68
732,POS消费,地点202,开水,2014/04/19 00:24:37,0.01,69.28
732,POS消费,地点244,食堂,2014/04/19 11:11:38,5.6,63.08
732,POS消费,地点526,食堂,2014/04/19 15:06:15,1.5,61.58
732,POS消费,地点268,食堂,2014/04/19 17:17:34,4.6,56.98
732,POS消费,地点68,开水,2014/04/20 08:42:33,0.01,56.97
732,POS消费,地点244,食堂,2014/04/20 11:12:32,5.6,51.37
732,POS消费,地点241,食堂,2014/04/20 17:10:41,4.6,46.77
732,POS消费,地点91,校车,2014/04/21 12:02:40,1.8,44.26
732,POS消费,地点841,食堂,2014/04/21 12:04:32,1.8,42.46
732,POS消费,地点273,食堂,2014/04/21 16:52:39,6.2,36.26
732,POS消费,地点266,食堂,2014/04/21 16:54:07,1.5,34.76
732,POS消费,地点68,开水,2014/04/22 01:11:48,0.01,46.06
732,POS消费,地点37,淋浴,2014/04/22 01:12:15,0.7,46.07
732,POS消费,地点21,开水,2014/04/22 08:00:29,2.0,32.76
732,POS消费,地点564,开水,2014/04/22 08:01:36,0.01,32.75
732,POS消费,地点91,校车,2014/04/22 11:53:31,1.8,30.95
732,POS消费,地点841,食堂,2014/04/22 11:55:06,1.8,29.15
732,POS消费,地点91,校车,2014/04/22 17:12:48,5.6,23.55
732,POS消费,地点21,开水,2014/04/23 08:00:07,2.0,21.55
732,POS消费,地点678,开水,2014/04/23 08:15:01,0.01,21.54
732,POS消费,地点91,校车,2014/04/23 11:55:00,1.8,19.74
732,POS消费,地点841,食堂,2014/04/23 11:56:55,1.8,17.94
732,POS消费,地点26,图书馆,2014/04/23 16:28:41,12.3,5.64
732,POS消费,地点244,食堂,2014/04/23 16:55:13,4.6,201.04
732,圈存转账,,,2014/04/23 16:56:42,200.0,205.64
732,POS消费,地点21,开水,2014/04/24 08:00:20,2.0,199.04
732,POS消费,地点835,开水,2014/04/24 08:04:45,0.01,199.03
732,POS消费,地点244,食堂,2014/04/24 11:10:23,4.6,194.43
732,POS消费,地点527,食堂,2014/04/24 16:57:32,4.6,189.83
732,POS消费,地点21,开水,2014/04/25 08:00:01,2.0,187.83
732,POS消费,地点831,开水,2014/04/25 08:16:00,0.01,187.82
732,POS消费,地点244,食堂,2014/04/25 11:56:14,5.6,182.22
732,POS消费,地点244,食堂,2014/04/25 17:03:08,4.6,177.62
732,POS消费,地点21,开水,2014/04/26 08:01:46,2.0,175.62
732,POS消费,地点840,食堂,2014/04/26 11:04:57,4.5,171.12
732,POS消费,地点279,食堂,2014/04/26 17:01:43,5.6,165.52
732,POS消费,地点845,淋浴,2014/04/26 22:01:46,0.5,165.02
732,POS消费,地点68,开水,2014/04/26 22:13:28,0.01,165.01
732,POS消费,地点241,食堂,2014/04/27 11:35:10,4.6,160.41
732,,,,2014/04/27 14:01:32,20.0,140.41
732,POS消费,地点118,食堂,2014/04/27 14:03:12,1.5,138.91
732,POS消费,地点279,食堂,2014/04/27 17:03:42,5.6,133.31
732,POS消费,地点244,食堂,2014/04/28 11:05:56,4.6,128.71
732,POS消费,地点273,食堂,2014/04/28 16:50:52,5.4,123.31
732,POS消费,地点266,食堂,2014/04/28 16:52:17,1.5,121.81
732,POS消费,地点21,开水,2014/04/29 07:58:54,2.0,119.81
732,POS消费,地点694,开水,2014/04/29 08:00:41,0.01,119.8
732,POS消费,地点241,食堂,2014/04/29 11:56:56,4.6,115.2
732,POS消费,地点244,食堂,2014/04/29 17:32:09,4.6,110.6
732,POS消费,地点21,开水,2014/04/30 07:58:34,2.0,108.6
732,POS消费,地点678,开水,2014/04/30 09:12:06,0.01,108.59
732,POS消费,地点244,食堂,2014/04/30 11:55:44,4.6,103.99
732,POS消费,地点273,食堂,2014/04/30 17:13:30,6.6,97.39
732,POS消费,地点266,食堂,2014/04/30 17:14:55,1.5,95.89
732,POS消费,地点21,开水,2014/05/01 08:22:01,2.0,93.89
732,POS消费,地点244,食堂,2014/05/01 11:36:17,5.6,88.29
732,POS消费,地点244,食堂,2014/05/01 17:10:35,5.6,82.69
732,POS消费,地点840,食堂,2014/05/02 11:08:58,4.5,78.19
732,POS消费,地点244,食堂,2014/05/02 17:13:10,5.6,72.59
732,POS消费,地点21,开水,2014/05/03 08:39:01,1.7,70.89
732,POS消费,地点840,食堂,2014/05/03 11:07:48,4.5,66.39
732,POS消费,地点268,食堂,2014/05/03 17:03:16,4.6,61.79
732,POS消费,地点21,开水,2014/05/04 08:01:25,2.0,59.79
732,POS消费,地点677,开水,2014/05/04 09:19:53,0.01,59.78
732,POS消费,地点244,食堂,2014/05/04 11:53:51,5.6,54.18
732,POS消费,地点273,食堂,2014/05/04 16:59:21,6.6,47.58
732,POS消费,地点21,开水,2014/05/05 08:14:51,2.0,45.58
732,POS消费,地点105,食堂,2014/05/05 12:17:04,4.6,40.98
732,卡挂失,,,2014/05/05 12:40:19,0.0,0.0
732,卡解挂,,,2014/05/07 12:08:09,0.0,0.0
732,圈存转账,,,2014/05/07 12:11:43,200.0,240.98
732,POS消费,地点244,食堂,2014/05/07 17:04:20,4.6,236.38
732,POS消费,地点845,淋浴,2014/05/07 22:17:00,0.5,235.88
732,POS消费,地点68,开水,2014/05/07 22:33:09,0.01,235.87
732,POS消费,地点91,校车,2014/05/08 07:38:09,2.0,233.87
732,POS消费,地点835,开水,2014/05/08 07:41:37,0.01,233.86
732,POS消费,地点241,食堂,2014/05/08 11:06:27,5.6,228.26
732,POS消费,地点279,食堂,2014/05/08 17:15:08,5.6,222.66
732,POS消费,地点91,校车,2014/05/09 08:02:44,2.0,220.66
732,POS消费,地点677,开水,2014/05/09 08:44:50,0.01,220.65
732,POS消费,地点279,食堂,2014/05/09 11:53:36,5.6,215.05
732,POS消费,地点68,开水,2014/05/09 11:55:41,0.01,215.04
732,POS消费,地点268,食堂,2014/05/09 17:07:19,4.6,210.44
732,POS消费,地点190,超市,2014/05/09 17:28:01,16.1,194.34
732,POS消费,地点68,开水,2014/05/10 08:41:26,0.01,194.33
732,POS消费,地点244,食堂,2014/05/10 11:11:24,5.6,188.73
732,POS消费,地点273,食堂,2014/05/10 17:07:14,5.0,183.73
732,POS消费,地点841,食堂,2014/05/10 17:15:21,1.8,181.93
732,POS消费,地点553,淋浴,2014/05/10 23:27:39,0.6,181.33
732,POS消费,地点840,食堂,2014/05/11 11:22:21,4.5,176.83
732,POS消费,地点68,开水,2014/05/11 12:32:50,0.01,176.82
732,POS消费,地点241,食堂,2014/05/11 17:12:48,4.6,172.22
732,POS消费,地点68,开水,2014/05/12 07:58:06,0.01,172.21
732,POS消费,地点91,校车,2014/05/12 08:18:57,2.0,170.21
732,POS消费,地点91,校车,2014/05/12 11:03:08,5.6,164.61
732,POS消费,地点273,食堂,2014/05/12 16:58:14,7.0,157.61
732,POS消费,地点845,淋浴,2014/05/12 22:04:22,0.5,157.11
732,POS消费,地点694,开水,2014/05/13 08:00:48,0.01,155.1
732,POS消费,地点91,校车,2014/05/13 08:00:59,2.0,155.11
732,POS消费,地点266,食堂,2014/05/13 12:01:51,3.3,151.8
732,POS消费,地点202,开水,2014/05/13 12:32:41,0.01,151.79
732,POS消费,地点525,食堂,2014/05/13 17:45:34,4.6,147.19
732,POS消费,地点91,校车,2014/05/14 08:00:08,2.0,145.19
732,POS消费,地点678,开水,2014/05/14 08:19:42,0.01,145.18
732,POS消费,地点91,校车,2014/05/14 11:58:31,1.8,143.38
732,POS消费,地点841,食堂,2014/05/14 12:00:48,1.8,141.58
732,POS消费,地点68,开水,2014/05/14 12:07:38,0.01,141.57
732,POS消费,地点820,食堂,2014/05/14 17:00:35,5.6,135.97
732,POS消费,地点845,淋浴,2014/05/14 22:04:31,0.5,135.47
732,POS消费,地点91,校车,2014/05/15 07:55:02,2.0,133.47
732,POS消费,地点835,开水,2014/05/15 08:59:30,0.01,133.46
732,POS消费,地点268,食堂,2014/05/15 11:14:15,1.6,131.86
732,POS消费,地点266,食堂,2014/05/15 11:17:15,1.5,130.36
732,POS消费,地点841,食堂,2014/05/15 11:24:05,1.8,128.56
732,POS消费,地点68,开水,2014/05/15 11:58:29,0.01,128.55
732,POS消费,地点525,食堂,2014/05/15 17:05:11,5.6,122.95
732,POS消费,地点91,校车,2014/05/16 07:58:52,2.0,120.95
732,POS消费,地点677,开水,2014/05/16 08:44:12,0.01,120.94
732,POS消费,地点241,食堂,2014/05/16 17:09:34,3.6,117.34
732,POS消费,地点68,开水,2014/05/16 21:47:55,0.01,117.33
732,POS消费,地点845,淋浴,2014/05/16 21:52:19,0.5,116.83
732,POS消费,地点21,开水,2014/05/17 11:19:42,10.0,106.83
732,POS消费,地点525,食堂,2014/05/17 17:04:32,5.6,101.23
732,POS消费,地点841,食堂,2014/05/17 17:14:54,1.5,99.73
732,POS消费,地点68,开水,2014/05/18 08:56:13,0.01,99.72
732,POS消费,地点840,食堂,2014/05/18 11:12:34,4.5,95.22
732,POS消费,地点841,食堂,2014/05/18 17:09:44,1.8,88.82
732,POS消费,地点241,食堂,2014/05/18 17:09:59,4.6,90.62
732,POS消费,地点551,淋浴,2014/05/18 22:19:01,0.1,88.72
732,POS消费,地点845,淋浴,2014/05/18 22:20:07,0.5,88.22
732,POS消费,地点68,开水,2014/05/19 08:05:41,0.01,88.21
732,POS消费,地点91,校车,2014/05/19 11:57:03,3.6,84.61
732,POS消费,地点841,食堂,2014/05/19 11:59:55,1.8,82.81
732,圈存转账,,,2014/05/19 17:01:35,200.0,282.81
732,POS消费,地点244,食堂,2014/05/19 17:02:19,3.6,279.21
732,POS消费,地点91,校车,2014/05/20 08:00:42,2.0,277.21
732,POS消费,地点564,开水,2014/05/20 08:02:17,0.01,277.2
732,POS消费,地点244,食堂,2014/05/20 11:57:06,4.6,272.6
732,POS消费,地点525,食堂,2014/05/20 17:02:42,4.6,267.99
732,POS消费,地点190,超市,2014/05/20 18:57:59,18.9,249.09
732,POS消费,地点68,开水,2014/05/20 21:30:54,0.01,272.59
732,POS消费,地点658,淋浴,2014/05/20 22:13:04,0.1,248.99
732,POS消费,地点37,淋浴,2014/05/20 22:14:37,0.7,248.29
732,POS消费,地点840,食堂,2014/05/21 10:52:32,4.5,243.79
732,POS消费,地点91,校车,2014/05/21 17:22:34,4.5,239.29
732,POS消费,地点841,食堂,2014/05/21 17:22:49,1.8,237.49
732,POS消费,地点91,校车,2014/05/22 07:55:14,2.0,235.49
732,POS消费,地点835,开水,2014/05/22 08:12:41,0.01,235.48
732,POS消费,地点68,开水,2014/05/22 10:10:03,0.01,235.47
732,POS消费,地点244,食堂,2014/05/22 11:15:22,3.6,231.87
732,POS消费,地点279,食堂,2014/05/22 17:05:56,4.6,227.27
732,POS消费,地点91,校车,2014/05/23 07:54:26,2.0,224.77
732,POS消费,地点553,淋浴,2014/05/23 09:11:17,0.5,226.77
732,POS消费,地点673,开水,2014/05/23 09:32:46,0.01,224.76
732,POS消费,地点244,食堂,2014/05/23 11:53:54,4.6,220.16
732,POS消费,地点68,开水,2014/05/23 12:16:32,0.01,220.15
732,POS消费,地点820,食堂,2014/05/23 17:07:50,4.6,215.55
732,POS消费,地点821,食堂,2014/05/24 11:10:42,5.6,209.95
732,POS消费,地点68,开水,2014/05/24 12:00:25,0.01,209.94
732,POS消费,地点118,食堂,2014/05/24 15:41:06,2.5,207.44
732,POS消费,地点244,食堂,2014/05/24 17:11:13,3.1,204.34
732,POS消费,地点841,食堂,2014/05/24 17:11:57,1.8,202.54
732,POS消费,地点553,淋浴,2014/05/24 21:59:41,0.5,202.04
732,POS消费,地点840,食堂,2014/05/25 11:20:45,4.5,197.54
732,POS消费,地点68,开水,2014/05/25 11:59:04,0.01,197.53
732,POS消费,地点268,食堂,2014/05/25 17:03:08,1.0,193.43
732,POS消费,地点244,食堂,2014/05/25 17:03:58,3.1,194.43
732,POS消费,地点190,超市,2014/05/25 20:49:25,8.5,184.93
732,POS消费,地点279,食堂,2014/05/26 11:07:58,4.6,180.33
732,POS消费,地点68,开水,2014/05/26 13:01:08,0.01,180.32
732,POS消费,地点244,食堂,2014/05/26 17:03:28,4.6,175.72
732,POS消费,地点845,淋浴,2014/05/26 22:13:06,0.5,175.22
732,POS消费,地点167,食堂,2014/05/27 08:01:37,2.0,173.22
732,POS消费,地点564,开水,2014/05/27 08:13:11,0.01,173.21
732,POS消费,地点244,食堂,2014/05/27 11:53:30,4.1,169.11
732,POS消费,地点841,食堂,2014/05/27 12:01:22,1.8,167.31
732,POS消费,地点68,开水,2014/05/27 12:51:23,0.01,167.3
732,POS消费,地点241,食堂,2014/05/27 18:00:01,4.1,163.2
