9650,POS消费,地点78,其他,2013/09/01 07:10:12,1.1,124.45
9650,POS消费,地点61,食堂,2014/02/27 12:26:31,3.4,107.03
9650,POS消费,地点796,开水,2014/02/27 13:46:48,0.01,107.02
9650,POS消费,地点232,食堂,2014/02/27 17:13:13,4.0,103.02
9650,POS消费,地点21,开水,2014/02/27 17:15:02,1.0,102.02
9650,POS消费,地点443,开水,2014/02/27 21:57:59,0.01,102.01
9650,POS消费,地点124,食堂,2014/02/28 07:07:21,3.0,99.01
9650,POS消费,地点21,开水,2014/02/28 11:39:38,5.0,94.01
9650,POS消费,地点280,食堂,2014/02/28 11:40:31,1.2,92.81
9650,POS消费,地点443,开水,2014/02/28 16:32:05,0.01,92.8
9650,POS消费,地点352,淋浴,2014/02/28 20:20:58,2.6,90.2
9650,POS消费,地点358,开水,2014/02/28 20:47:27,0.01,90.19
9650,POS消费,地点89,食堂,2014/03/01 08:37:31,3.0,87.19
9650,POS消费,地点89,食堂,2014/03/01 08:39:24,1.0,86.19
9650,POS消费,地点82,食堂,2014/03/01 11:46:17,3.9,82.29
9650,POS消费,地点21,开水,2014/03/01 17:58:49,4.2,78.09
9650,POS消费,地点326,洗衣房,2014/03/01 18:40:18,17.4,60.69
9650,POS消费,地点358,开水,2014/03/01 22:40:04,0.01,60.68
9650,POS消费,地点124,食堂,2014/03/02 07:49:17,3.0,57.68
9650,POS消费,地点21,开水,2014/03/02 11:40:24,5.0,52.68
9650,POS消费,地点114,食堂,2014/03/02 11:57:17,2.0,50.68
9650,POS消费,地点381,淋浴,2014/03/02 19:27:51,2.2,48.48
9650,POS消费,地点358,开水,2014/03/02 21:31:06,0.01,48.47
9650,POS消费,地点406,开水,2014/03/03 06:43:25,0.02,48.45
9650,POS消费,地点124,食堂,2014/03/03 07:07:30,3.0,45.45
9650,POS消费,地点157,食堂,2014/03/03 07:10:00,0.8,44.65
9650,POS消费,地点72,食堂,2014/03/03 12:28:05,4.7,39.95
9650,POS消费,地点158,食堂,2014/03/03 17:05:48,5.2,34.75
9650,POS消费,地点358,开水,2014/03/03 22:29:28,0.01,34.74
9650,POS消费,地点89,食堂,2014/03/04 07:12:29,3.0,31.74
9650,POS消费,地点193,食堂,2014/03/04 11:59:02,5.0,26.74
9650,POS消费,地点838,食堂,2014/03/04 17:57:27,1.0,25.74
9650,POS消费,地点267,食堂,2014/03/04 17:58:27,3.0,22.74
9650,POS消费,地点352,淋浴,2014/03/04 19:28:47,1.6,21.14
9650,POS消费,地点358,开水,2014/03/05 06:57:04,0.01,21.13
9650,POS消费,地点92,食堂,2014/03/05 07:08:27,1.5,19.63
9650,POS消费,地点134,食堂,2014/03/05 07:08:50,0.9,18.73
9650,POS消费,地点193,食堂,2014/03/05 11:53:56,5.0,13.73
9650,POS消费,地点406,开水,2014/03/05 12:12:22,0.15,13.58
9650,POS消费,地点232,食堂,2014/03/05 17:52:56,2.0,11.58
9650,POS消费,地点267,食堂,2014/03/05 17:53:32,3.0,8.58
9650,POS消费,地点92,食堂,2014/03/06 07:15:21,2.1,6.48
9650,POS消费,地点21,开水,2014/03/06 12:07:31,5.0,1.48
9650,POS消费,地点406,开水,2014/03/06 21:09:34,0.15,1.33
9650,POS消费,地点406,开水,2014/03/07 07:16:09,0.16,1.17
9650,卡充值,,,2014/03/07 08:30:16,100.0,101.17
9650,POS消费,地点21,开水,2014/03/07 11:04:03,1.0,100.17
9650,POS消费,地点267,食堂,2014/03/07 11:04:51,3.0,97.17
9650,POS消费,地点232,食堂,2014/03/07 11:05:18,3.0,94.17
9650,POS消费,地点482,淋浴,2014/03/07 19:49:55,2.2,91.97
9650,POS消费,地点406,开水,2014/03/07 19:51:12,0.15,91.82
9650,POS消费,地点92,食堂,2014/03/08 08:12:57,1.9,89.92
9650,POS消费,地点146,校车,2014/03/08 12:34:04,1.0,88.92
9650,POS消费,地点406,开水,2014/03/08 22:00:29,0.16,88.76
9650,POS消费,地点92,食堂,2014/03/09 08:06:02,1.1,87.66
9650,POS消费,地点134,食堂,2014/03/09 08:06:27,0.8,86.86
9650,POS消费,地点21,开水,2014/03/09 11:38:37,5.0,81.86
9650,POS消费,地点280,食堂,2014/03/09 11:50:29,2.4,79.46
9650,POS消费,地点326,洗衣房,2014/03/09 12:16:05,10.1,69.36
9650,POS消费,地点406,开水,2014/03/09 12:19:51,0.16,69.2
9650,POS消费,地点352,淋浴,2014/03/09 18:50:28,2.1,67.1
9650,POS消费,地点406,开水,2014/03/10 06:30:29,0.15,66.95
9650,POS消费,地点91,校车,2014/03/10 07:13:28,0.5,66.45
9650,POS消费,地点796,开水,2014/03/10 09:43:34,0.01,66.44
9650,POS消费,地点1545,食堂,2014/03/10 12:11:37,5.2,61.24
9650,POS消费,地点195,超市,2014/03/10 12:25:33,29.2,32.04
9650,POS消费,地点406,开水,2014/03/10 13:07:56,0.16,31.88
9650,POS消费,地点839,食堂,2014/03/10 17:49:55,3.0,28.88
9650,POS消费,地点232,食堂,2014/03/10 17:52:19,1.2,27.68
9650,POS消费,地点406,开水,2014/03/11 06:39:07,0.15,27.53
9650,POS消费,地点91,校车,2014/03/11 07:10:00,0.5,27.03
9650,POS消费,地点157,食堂,2014/03/11 07:10:28,0.5,26.53
9650,POS消费,地点839,食堂,2014/03/11 12:02:43,3.0,23.53
9650,POS消费,地点267,食堂,2014/03/11 12:04:09,3.0,20.53
9650,POS消费,地点406,开水,2014/03/11 18:10:57,0.09,20.44
9650,POS消费,地点443,开水,2014/03/11 21:13:26,0.01,20.43
9650,POS消费,地点406,开水,2014/03/11 21:14:28,0.12,20.31
9650,POS消费,地点92,食堂,2014/03/12 07:17:12,0.5,19.81
9650,POS消费,地点238,食堂,2014/03/12 12:01:43,5.0,14.81
9650,POS消费,地点6,淋浴,2014/03/12 18:02:32,3.5,11.31
9650,POS消费,地点406,开水,2014/03/12 21:54:17,0.15,11.16
9650,POS消费,地点124,食堂,2014/03/13 07:14:00,3.0,8.16
9650,POS消费,地点157,食堂,2014/03/13 07:17:13,0.6,7.56
9650,POS消费,地点21,开水,2014/03/13 12:04:19,2.0,5.56
9650,卡充值,,,2014/03/13 17:18:41,100.0,105.56
9650,POS消费,地点26,图书馆,2014/03/13 17:28:31,5.0,100.56
9650,POS消费,地点326,洗衣房,2014/03/13 17:46:36,11.9,88.66
9650,POS消费,地点482,淋浴,2014/03/13 17:53:10,2.0,86.66
9650,POS消费,地点406,开水,2014/03/13 21:22:15,0.15,86.51
9650,POS消费,地点406,开水,2014/03/14 06:37:38,0.08,86.43
9650,POS消费,地点92,食堂,2014/03/14 07:19:14,0.5,85.93
9650,POS消费,地点244,食堂,2014/03/14 12:06:07,4.2,81.73
9650,POS消费,地点482,淋浴,2014/03/14 19:25:20,1.4,80.33
9650,POS消费,地点406,开水,2014/03/15 07:24:53,0.02,80.31
9650,POS消费,地点92,食堂,2014/03/15 07:52:01,1.8,78.51
9650,POS消费,地点91,校车,2014/03/15 11:22:21,5.2,73.31
9650,POS消费,地点406,开水,2014/03/15 11:29:27,0.16,73.15
9650,POS消费,地点1036,食堂,2014/03/15 18:08:56,3.5,69.65
9650,POS消费,地点89,食堂,2014/03/16 08:01:19,3.0,66.65
9650,POS消费,地点21,开水,2014/03/16 11:45:30,4.6,62.05
9650,POS消费,地点406,开水,2014/03/16 12:18:22,0.16,61.89
9650,POS消费,地点482,淋浴,2014/03/16 18:55:32,1.9,59.99
9650,POS消费,地点406,开水,2014/03/16 19:24:32,0.15,59.84
9650,POS消费,地点406,开水,2014/03/16 21:31:39,0.11,59.73
9650,POS消费,地点91,校车,2014/03/17 07:11:20,1.0,58.73
9650,POS消费,地点21,开水,2014/03/17 12:01:05,3.4,55.33
9650,POS消费,地点114,食堂,2014/03/17 12:11:49,2.5,52.83
9650,POS消费,地点381,淋浴,2014/03/17 19:07:00,1.3,51.53
9650,POS消费,地点124,食堂,2014/03/18 07:21:16,3.0,48.53
9650,POS消费,地点157,食堂,2014/03/18 07:21:43,0.6,47.93
9650,POS消费,地点82,食堂,2014/03/18 12:15:37,3.7,44.23
9650,POS消费,地点526,食堂,2014/03/18 13:41:14,4.3,39.93
9650,POS消费,地点214,超市,2014/03/18 17:51:11,1.7,38.23
9650,POS消费,地点482,淋浴,2014/03/18 21:08:33,1.1,37.13
9650,POS消费,地点124,食堂,2014/03/19 07:13:59,3.0,34.13
9650,POS消费,地点157,食堂,2014/03/19 07:16:56,0.6,33.53
9650,POS消费,地点193,食堂,2014/03/19 11:57:35,10.0,23.53
9650,POS消费,地点193,食堂,2014/03/19 11:57:43,-10.0,33.53
9650,POS消费,地点193,食堂,2014/03/19 11:57:47,5.0,28.53
9650,POS消费,地点21,开水,2014/03/19 18:08:25,1.2,27.33
9650,POS消费,地点184,食堂,2014/03/19 18:11:03,2.0,25.33
9650,POS消费,地点406,开水,2014/03/20 06:37:27,0.15,25.18
9650,POS消费,地点193,食堂,2014/03/20 12:03:38,5.0,20.18
9650,POS消费,地点482,淋浴,2014/03/20 20:27:17,2.0,18.18
9650,POS消费,地点124,食堂,2014/03/21 08:45:16,3.0,15.18
9650,POS消费,地点157,食堂,2014/03/21 08:52:54,0.6,14.58
9650,卡充值,,,2014/03/21 09:56:11,100.0,114.58
9650,POS消费,地点21,开水,2014/03/21 10:09:31,6.3,108.28
9650,POS消费,地点21,开水,2014/03/21 11:23:08,4.6,103.68
9650,POS消费,地点61,食堂,2014/03/21 17:31:11,3.0,100.68
9650,POS消费,地点251,食堂,2014/03/21 17:32:04,0.6,100.08
9650,POS消费,地点26,图书馆,2014/03/21 17:52:15,5.0,95.08
9650,POS消费,地点406,开水,2014/03/21 22:25:12,0.15,94.93
9650,POS消费,地点195,超市,2014/03/22 13:46:11,3.5,91.43
9650,POS消费,地点406,开水,2014/03/22 16:43:54,0.13,88.7
9650,POS消费,地点482,淋浴,2014/03/22 17:04:29,2.6,88.83
9650,POS消费,地点406,开水,2014/03/22 22:07:21,0.15,88.55
9650,POS消费,地点92,食堂,2014/03/23 08:11:33,0.5,88.05
9650,POS消费,地点134,食堂,2014/03/23 08:11:49,1.1,86.95
9650,POS消费,地点21,开水,2014/03/23 11:41:17,3.5,83.45
9650,POS消费,地点70,食堂,2014/03/23 11:48:19,8.0,75.45
9650,POS消费,地点83,食堂,2014/03/23 19:26:02,3.8,71.65
9650,POS消费,地点406,开水,2014/03/23 22:26:01,0.15,71.5
9650,POS消费,地点251,食堂,2014/03/24 12:13:00,0.6,70.9
9650,POS消费,地点260,食堂,2014/03/24 12:19:30,1.0,69.9
9650,POS消费,地点491,淋浴,2014/03/24 18:29:31,2.2,67.7
9650,POS消费,地点406,开水,2014/03/24 19:22:05,0.12,67.58
9650,POS消费,地点358,开水,2014/03/24 22:42:19,0.01,67.57
9650,POS消费,地点124,食堂,2014/03/25 07:15:08,3.0,64.57
9650,POS消费,地点134,食堂,2014/03/25 07:16:28,0.6,63.97
9650,POS消费,地点21,开水,2014/03/25 11:54:20,5.0,58.97
9650,POS消费,地点114,食堂,2014/03/25 12:04:07,2.5,56.47
9650,POS消费,地点406,开水,2014/03/25 22:31:40,0.14,56.33
9650,POS消费,地点91,校车,2014/03/26 07:18:54,0.5,55.83
9650,POS消费,地点21,开水,2014/03/26 07:21:03,0.4,55.43
9650,POS消费,地点813,开水,2014/03/26 07:55:41,0.01,55.42
9650,POS消费,地点217,食堂,2014/03/26 11:56:49,2.5,52.92
9650,POS消费,地点6,淋浴,2014/03/26 12:00:35,3.5,49.42
9650,POS消费,地点21,开水,2014/03/26 12:40:23,4.0,45.42
9650,POS消费,地点482,淋浴,2014/03/26 13:09:11,1.9,43.52
9650,POS消费,地点795,开水,2014/03/26 16:05:00,0.01,43.51
9650,POS消费,地点124,食堂,2014/03/27 07:18:05,3.0,40.51
9650,POS消费,地点157,食堂,2014/03/27 07:21:45,0.6,39.91
9650,POS消费,地点814,开水,2014/03/27 09:50:39,0.01,39.9
9650,POS消费,地点217,食堂,2014/03/27 11:49:08,2.5,37.4
9650,POS消费,地点154,食堂,2014/03/27 11:57:51,5.0,32.4
9650,POS消费,地点526,食堂,2014/03/27 19:48:23,3.8,28.6
9650,POS消费,地点381,淋浴,2014/03/27 21:14:50,1.8,26.7
9650,POS消费,地点351,淋浴,2014/03/27 21:34:37,0.1,28.5
9650,POS消费,地点406,开水,2014/03/28 08:10:21,0.15,26.55
9650,POS消费,地点91,校车,2014/03/28 11:06:00,5.5,21.05
9650,POS消费,地点21,开水,2014/03/28 16:43:33,3.0,18.05
9650,POS消费,地点89,食堂,2014/03/28 18:29:34,3.0,15.05
9650,POS消费,地点89,食堂,2014/03/28 18:35:18,2.0,13.05
9650,POS消费,地点103,食堂,2014/03/29 08:57:46,1.3,11.75
9650,POS消费,地点218,食堂,2014/03/29 12:09:14,2.5,9.25
9650,POS消费,地点218,食堂,2014/03/29 12:09:19,0.03,9.22
9650,POS消费,地点21,开水,2014/03/29 19:18:19,4.0,5.22
9650,POS消费,地点482,淋浴,2014/03/29 22:25:54,1.0,4.22
9650,POS消费,地点406,开水,2014/03/30 08:27:51,0.15,4.07
9650,POS消费,地点124,食堂,2014/03/30 08:51:07,3.0,1.07
9650,卡充值,,,2014/03/30 08:58:43,100.0,101.07
9650,POS消费,地点218,食堂,2014/03/30 11:50:16,2.5,98.57
9650,POS消费,地点21,开水,2014/03/30 11:52:01,1.5,97.07
9650,POS消费,地点188,超市,2014/03/30 12:11:02,4.8,92.27
9650,POS消费,地点251,食堂,2014/03/30 17:26:08,1.5,90.77
9650,POS消费,地点60,食堂,2014/03/30 17:31:02,5.0,85.77
9650,POS消费,地点406,开水,2014/03/31 06:25:35,0.15,85.62
9650,POS消费,地点124,食堂,2014/03/31 07:08:58,3.0,82.62
9650,POS消费,地点1545,食堂,2014/03/31 12:14:24,5.2,77.42
9650,POS消费,地点91,校车,2014/03/31 17:35:08,4.0,73.42
9650,POS消费,地点21,开水,2014/03/31 17:37:34,0.8,72.62
9650,,,,2014/03/31 17:56:24,2.0,70.62
9650,POS消费,地点491,淋浴,2014/03/31 18:33:05,1.6,69.02
9650,POS消费,地点406,开水,2014/04/01 06:32:11,0.1,68.92
9650,POS消费,地点103,食堂,2014/04/01 07:17:07,0.5,68.42
9650,POS消费,地点157,食堂,2014/04/01 07:17:25,1.1,67.32
9650,POS消费,地点21,开水,2014/04/01 07:17:46,0.4,66.92
9650,POS消费,地点796,开水,2014/04/01 07:29:23,0.01,66.91
9650,POS消费,地点21,开水,2014/04/01 11:57:39,2.5,64.41
9650,POS消费,地点688,开水,2014/04/01 15:44:54,0.01,64.4
9650,POS消费,地点21,开水,2014/04/01 18:01:58,4.5,59.9
9650,POS消费,地点91,校车,2014/04/02 07:18:27,1.0,58.9
9650,POS消费,地点817,开水,2014/04/02 07:51:41,0.01,58.89
9650,POS消费,地点21,开水,2014/04/02 11:58:36,4.0,54.89
9650,POS消费,地点21,开水,2014/04/02 12:04:12,1.0,53.89
9650,POS消费,地点406,开水,2014/04/02 12:25:43,0.15,53.74
9650,POS消费,地点114,食堂,2014/04/02 17:57:09,2.5,51.24
9650,POS消费,地点482,淋浴,2014/04/02 22:23:13,1.1,50.14
9650,POS消费,地点124,食堂,2014/04/03 07:42:57,3.0,47.14
9650,POS消费,地点217,食堂,2014/04/03 11:57:18,2.5,44.64
9650,POS消费,地点280,食堂,2014/04/03 12:02:50,2.4,42.24
9650,POS消费,地点21,开水,2014/04/03 12:42:58,8.2,34.04
9650,POS消费,地点406,开水,2014/04/03 18:10:26,0.01,34.03
9650,POS消费,地点358,开水,2014/04/03 18:57:31,0.01,34.02
9650,POS消费,地点124,食堂,2014/04/04 08:34:33,3.0,31.02
9650,POS消费,地点65,食堂,2014/04/04 11:24:17,4.2,26.82
9650,POS消费,地点237,食堂,2014/04/04 11:25:17,1.0,25.82
9650,POS消费,地点482,淋浴,2014/04/06 19:05:58,2.2,23.62
9650,POS消费,地点179,食堂,2014/04/07 08:51:22,1.1,22.52
9650,POS消费,地点134,食堂,2014/04/07 08:51:50,0.5,22.02
9650,卡充值,,,2014/04/07 08:55:21,100.0,120.82
9650,POS消费,地点134,食堂,2014/04/07 08:55:41,1.2,20.82
9650,POS消费,地点21,开水,2014/04/07 11:39:31,6.0,114.82
9650,POS消费,地点1471,食堂,2014/04/07 17:54:13,3.2,111.62
9650,POS消费,地点192,超市,2014/04/07 18:12:37,7.1,104.52
9650,POS消费,地点406,开水,2014/04/07 19:13:26,0.15,104.37
9650,POS消费,地点124,食堂,2014/04/08 07:17:34,3.0,101.37
9650,POS消费,地点157,食堂,2014/04/08 07:18:45,0.6,100.77
9650,POS消费,地点203,食堂,2014/04/08 14:04:12,7.5,93.27
9650,POS消费,地点21,开水,2014/04/08 14:25:52,3.0,90.27
9650,POS消费,地点526,食堂,2014/04/08 16:01:37,3.8,86.47
9650,POS消费,地点184,食堂,2014/04/08 18:11:05,2.0,84.47
9650,POS消费,地点21,开水,2014/04/08 18:13:14,1.0,83.47
9650,POS消费,地点352,淋浴,2014/04/08 18:28:35,1.6,81.87
9650,POS消费,地点103,食堂,2014/04/09 07:14:07,0.5,81.37
9650,POS消费,地点157,食堂,2014/04/09 07:14:18,0.9,80.47
9650,POS消费,地点813,开水,2014/04/09 07:58:29,0.01,80.46
9650,POS消费,地点217,食堂,2014/04/09 11:57:27,2.5,77.96
9650,POS消费,地点161,食堂,2014/04/09 12:04:30,5.0,72.96
9650,POS消费,地点21,开水,2014/04/09 12:36:23,23.0,49.96
9650,POS消费,地点305,食堂,2014/04/09 17:14:02,1.0,46.26
9650,POS消费,地点59,食堂,2014/04/09 17:14:35,2.7,47.26
9650,POS消费,地点406,开水,2014/04/09 21:49:28,0.14,46.12
9650,POS消费,地点124,食堂,2014/04/10 07:09:48,3.0,43.12
9650,POS消费,地点693,开水,2014/04/10 09:25:00,0.01,43.11
9650,POS消费,地点217,食堂,2014/04/10 11:53:06,2.5,40.61
9650,POS消费,地点21,开水,2014/04/10 12:05:04,2.0,38.61
9650,POS消费,地点21,开水,2014/04/10 12:33:15,3.0,35.61
9650,POS消费,地点57,食堂,2014/04/10 16:48:56,2.2,33.41
9650,POS消费,地点232,食堂,2014/04/10 16:49:08,1.0,32.41
9650,POS消费,地点21,开水,2014/04/10 17:33:27,3.0,29.41
9650,POS消费,地点351,淋浴,2014/04/10 18:51:11,0.1,29.31
9650,POS消费,地点491,淋浴,2014/04/10 19:24:15,2.3,27.01
9650,POS消费,地点193,食堂,2014/04/11 11:45:29,5.0,22.01
9650,POS消费,地点277,食堂,2014/04/11 11:46:42,1.0,21.01
9650,POS消费,地点251,食堂,2014/04/11 17:04:15,0.6,20.41
9650,POS消费,地点237,食堂,2014/04/11 17:06:45,1.0,19.41
9650,POS消费,地点72,食堂,2014/04/11 17:07:38,4.0,15.41
9650,POS消费,地点482,淋浴,2014/04/11 18:40:10,1.4,14.01
9650,POS消费,地点21,开水,2014/04/11 20:55:44,7.5,6.51
9650,卡充值,,,2014/04/12 11:12:28,100.0,106.51
9650,POS消费,地点91,校车,2014/04/12 11:15:16,5.5,101.01
9650,POS消费,地点21,开水,2014/04/12 11:17:26,2.5,98.51
9650,POS消费,地点184,食堂,2014/04/12 17:17:45,3.0,95.51
9650,POS消费,地点21,开水,2014/04/12 17:19:39,1.0,94.51
9650,POS消费,地点21,开水,2014/04/12 17:33:17,3.0,91.51
9650,POS消费,地点996,图书馆,2014/04/12 19:24:22,1.6,89.91
9650,POS消费,地点406,开水,2014/04/12 22:40:30,0.12,89.79
9650,POS消费,地点124,食堂,2014/04/13 08:19:27,3.0,86.79
9650,POS消费,地点157,食堂,2014/04/13 08:19:44,0.6,86.19
9650,POS消费,地点21,开水,2014/04/13 11:09:50,5.0,81.19
9650,POS消费,地点482,淋浴,2014/04/13 11:28:24,1.1,80.09
9650,POS消费,地点184,食堂,2014/04/13 17:37:34,1.5,78.59
9650,POS消费,地点61,食堂,2014/04/13 17:38:56,3.0,75.59
9650,POS消费,地点482,淋浴,2014/04/13 20:28:19,1.4,74.19
9650,POS消费,地点1588,食堂,2014/04/14 07:16:19,0.5,73.69
9650,POS消费,地点157,食堂,2014/04/14 07:16:46,1.5,72.19
9650,POS消费,地点996,图书馆,2014/04/14 09:14:24,7.0,65.19
9650,POS消费,地点193,食堂,2014/04/14 12:01:33,5.0,60.19
9650,POS消费,地点280,食堂,2014/04/14 12:01:34,1.2,58.99
9650,POS消费,地点839,食堂,2014/04/14 17:45:49,3.0,55.99
9650,POS消费,地点267,食堂,2014/04/14 17:47:31,5.0,50.99
9650,POS消费,地点21,开水,2014/04/14 17:47:50,0.8,50.19
9650,POS消费,地点352,淋浴,2014/04/14 18:48:04,1.1,49.09
9650,POS消费,地点124,食堂,2014/04/15 07:11:08,3.0,46.09
9650,POS消费,地点193,食堂,2014/04/15 12:00:41,5.0,41.09
9650,POS消费,地点277,食堂,2014/04/15 12:12:20,2.2,38.89
9650,POS消费,地点21,开水,2014/04/15 15:49:46,3.5,35.24
9650,POS消费,地点213,食堂,2014/04/15 15:58:11,0.15,38.74
9650,POS消费,地点184,食堂,2014/04/15 18:09:26,1.0,34.24
9650,POS消费,地点242,食堂,2014/04/15 18:10:13,1.5,32.74
9650,POS消费,地点251,食堂,2014/04/15 18:10:55,0.6,32.14
9650,POS消费,地点103,食堂,2014/04/16 07:05:01,1.3,30.84
9650,POS消费,地点134,食堂,2014/04/16 07:05:20,0.9,29.94
9650,POS消费,地点193,食堂,2014/04/16 11:58:12,5.0,24.94
9650,POS消费,地点277,食堂,2014/04/16 11:59:58,1.0,23.94
9650,POS消费,地点21,开水,2014/04/16 12:28:00,3.0,20.94
9650,POS消费,地点280,食堂,2014/04/16 18:31:11,3.5,17.44
9650,POS消费,地点482,淋浴,2014/04/16 19:22:47,1.3,16.14
9650,POS消费,地点124,食堂,2014/04/17 07:14:54,3.0,13.14
9650,POS消费,地点157,食堂,2014/04/17 07:19:01,0.6,12.54
9650,POS消费,地点21,开水,2014/04/17 12:50:32,5.0,7.54
9650,POS消费,地点21,开水,2014/04/17 13:14:31,3.0,4.54
9650,卡充值,,,2014/04/17 16:49:16,100.0,104.54
9650,POS消费,地点21,开水,2014/04/17 16:52:48,0.8,103.74
9650,POS消费,地点267,食堂,2014/04/17 16:55:31,3.0,100.74
9650,POS消费,地点1447,校车,2014/04/17 18:43:32,1.0,99.74
9650,POS消费,地点482,淋浴,2014/04/17 19:23:00,0.7,99.04
9650,POS消费,地点124,食堂,2014/04/18 07:18:15,3.0,96.04
9650,POS消费,地点124,食堂,2014/04/18 07:18:19,3.0,93.04
9650,POS消费,地点157,食堂,2014/04/18 07:19:04,0.6,92.44
9650,POS消费,地点280,食堂,2014/04/18 11:41:25,1.2,91.24
9650,POS消费,地点1036,食堂,2014/04/18 11:55:10,0.6,90.64
9650,POS消费,地点21,开水,2014/04/18 18:30:35,3.0,87.64
9650,POS消费,地点352,淋浴,2014/04/18 21:17:25,0.7,86.94
9650,POS消费,地点124,食堂,2014/04/19 07:18:52,3.0,83.94
9650,POS消费,地点178,校车,2014/04/19 16:18:23,4.0,79.94
9650,POS消费,地点251,食堂,2014/04/19 17:14:16,1.0,77.94
9650,POS消费,地点237,食堂,2014/04/19 17:15:49,1.0,78.94
9650,POS消费,地点482,淋浴,2014/04/19 20:05:16,1.7,76.24
9650,POS消费,地点1588,食堂,2014/04/20 08:07:39,0.5,75.74
9650,POS消费,地点134,食堂,2014/04/20 08:08:07,1.5,74.24
9650,POS消费,地点21,开水,2014/04/20 11:39:53,6.0,68.24
9650,POS消费,地点60,食堂,2014/04/20 17:16:23,5.0,63.24
9650,POS消费,地点21,开水,2014/04/20 17:16:29,1.5,61.74
9650,POS消费,地点482,淋浴,2014/04/20 18:49:12,1.0,60.74
9650,POS消费,地点1588,食堂,2014/04/21 07:16:52,1.6,59.14
9650,POS消费,地点103,食堂,2014/04/21 07:17:58,0.8,58.34
9650,POS消费,地点193,食堂,2014/04/21 12:04:23,5.0,53.34
9650,POS消费,地点280,食堂,2014/04/21 12:12:29,3.6,49.74
9650,POS消费,地点277,食堂,2014/04/21 12:22:31,1.03,48.71
9650,POS消费,地点124,食堂,2014/04/22 07:11:20,3.0,45.71
9650,POS消费,地点70,食堂,2014/04/22 07:28:37,2.5,43.21
9650,POS消费,地点1036,食堂,2014/04/22 11:56:58,2.0,41.21
9650,POS消费,地点277,食堂,2014/04/22 11:59:12,2.8,38.41
9650,POS消费,地点280,食堂,2014/04/22 12:07:12,4.2,34.21
9650,POS消费,地点21,开水,2014/04/22 12:35:17,3.0,31.21
9650,POS消费,地点21,开水,2014/04/22 17:51:14,2.0,29.21
9650,POS消费,地点1510,食堂,2014/04/22 17:53:06,0.8,28.41
9650,POS消费,地点482,淋浴,2014/04/22 19:10:01,1.5,26.91
9650,POS消费,地点91,校车,2014/04/23 07:18:23,2.6,24.31
9650,POS消费,地点157,食堂,2014/04/23 07:18:56,0.9,23.41
9650,POS消费,地点193,食堂,2014/04/23 11:55:06,5.0,18.41
9650,POS消费,地点277,食堂,2014/04/23 12:07:11,1.2,17.21
9650,POS消费,地点251,食堂,2014/04/23 18:09:15,1.5,11.71
9650,POS消费,地点72,食堂,2014/04/23 18:10:21,4.0,13.21
9650,POS消费,地点124,食堂,2014/04/24 07:16:49,3.0,8.71
9650,POS消费,地点280,食堂,2014/04/24 11:56:14,2.7,3.81
9650,POS消费,地点277,食堂,2014/04/24 11:56:27,2.2,6.51
9650,POS消费,地点406,开水,2014/04/24 22:24:04,0.14,3.67
9650,POS消费,地点21,开水,2014/04/25 11:24:22,9.1,94.57
9650,卡充值,,,2014/04/25 11:31:11,100.0,103.67
9650,POS消费,地点26,图书馆,2014/04/25 11:54:05,28.5,66.07
9650,POS消费,地点21,开水,2014/04/25 12:19:07,7.3,58.77
9650,POS消费,地点482,淋浴,2014/04/25 14:47:55,1.3,57.47
9650,POS消费,地点168,食堂,2014/04/25 19:38:58,5.5,51.97
9650,POS消费,地点188,超市,2014/04/25 19:49:52,4.4,47.57
9650,POS消费,地点103,食堂,2014/04/26 08:32:52,1.6,45.97
9650,POS消费,地点280,食堂,2014/04/26 11:42:57,3.0,37.97
9650,POS消费,地点21,开水,2014/04/26 11:43:09,5.0,40.97
9650,POS消费,地点251,食堂,2014/04/26 17:48:56,0.6,32.87
9650,POS消费,地点72,食堂,2014/04/26 17:49:53,4.5,33.47
9650,POS消费,地点195,超市,2014/04/26 18:00:48,3.5,29.37
9650,POS消费,地点103,食堂,2014/04/27 08:12:14,0.8,28.57
9650,POS消费,地点134,食堂,2014/04/27 08:12:28,0.9,27.67
9650,POS消费,地点21,开水,2014/04/27 12:41:37,10.0,17.67
9650,POS消费,地点482,淋浴,2014/04/27 17:31:11,1.8,15.87
9650,POS消费,地点1588,食堂,2014/04/28 07:35:13,1.6,14.27
9650,POS消费,地点65,食堂,2014/04/28 12:11:36,4.2,10.07
9650,POS消费,地点1471,食堂,2014/04/28 17:08:51,1.0,9.07
9650,POS消费,地点154,食堂,2014/04/28 17:10:07,2.5,6.57
9650,POS消费,地点406,开水,2014/04/28 22:47:20,0.03,6.54
9650,POS消费,地点796,开水,2014/04/29 07:16:48,0.01,6.03
9650,POS消费,地点1588,食堂,2014/04/29 07:22:48,0.5,6.04
9650,POS消费,地点193,食堂,2014/04/29 12:01:06,5.0,1.03
9650,POS消费,地点814,开水,2014/04/29 18:30:56,0.01,1.02
9650,卡充值,,,2014/04/30 12:05:37,50.0,51.02
9650,POS消费,地点21,开水,2014/04/30 12:25:21,3.0,48.02
9650,POS消费,地点1036,食堂,2014/04/30 17:58:15,2.0,46.02
9650,POS消费,地点1036,食堂,2014/04/30 17:58:27,1.5,44.52
9650,POS消费,地点280,食堂,2014/04/30 17:59:59,7.2,37.32
